
SOAP Analysis Report Output for starlink_100_sats_35.orb,
Generated: Mon Jan 09 15:33:44 2023,
Is_True,          75.3642%,
Analysis,STARLINK-2301 - STARLINK-3874,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2301 - STARLINK-1514,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2301 - STARLINK-2569,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2301 - STARLINK-2108,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2301 - STARLINK-1211,
       Rise,         Set, Duration (s),
       0.000,    3592.727,    3592.727,
    7432.084,   24967.826,   17535.742,
   25200.235,   61087.348,   35887.113,
   71325.127,   76274.597,    4949.469,
   82807.282,   86400.000,    3592.718,
Is_True,          75.8770%,
Analysis,STARLINK-2301 - STARLINK-1865,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2301 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2301 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   32287.491,   32287.491,
   32400.172,   86400.000,   53999.828,
Is_True,          99.8696%,
Analysis,STARLINK-2301 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    7199.714,    7199.714,
    7200.298,   61199.714,   53999.416,
   61207.037,   86400.000,   25192.963,
Is_True,          99.9908%,
Analysis,STARLINK-2301 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2301 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   13492.642,   13492.642,
   14625.093,   86400.000,   71774.907,
Is_True,          98.6893%,
Analysis,STARLINK-2327 - STARLINK-3056,
       Rise,         Set, Duration (s),
       0.000,    9616.970,    9616.970,
   13783.911,   15241.975,    1458.064,
   25258.029,   32398.223,    7140.194,
   33387.036,   46798.227,   13411.191,
   50487.036,   61198.223,   10711.187,
   61258.029,   68397.337,    7139.308,
   70287.038,   73712.961,    3425.923,
   82830.785,   86400.000,    3569.215,
Is_True,          65.3612%,
Analysis,STARLINK-2327 - STARLINK-1498,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2044,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2364,
       Rise,         Set, Duration (s),
       0.000,   45449.242,   45449.242,
   50410.412,   56900.849,    6490.436,
   64822.290,   71313.149,    6490.860,
Is_True,          67.6279%,
Analysis,STARLINK-2327 - STARLINK-2487,
       Rise,         Set, Duration (s),
       0.000,   10338.515,   10338.515,
   13501.665,   19338.729,    5837.063,
   22503.430,   28339.166,    5835.736,
   31503.098,   37344.880,    5841.782,
   40505.312,   47682.401,    7177.089,
   50419.907,   56682.166,    6262.258,
   59430.071,   65682.953,    6252.882,
   68433.038,   74687.135,    6254.097,
   77432.948,   85026.632,    7593.684,
Is_True,          71.0568%,
Analysis,STARLINK-2327 - STARLINK-1114,
       Rise,         Set, Duration (s),
    3364.171,    3938.496,     574.326,
   49945.486,   50472.517,     527.032,
   60885.026,   61389.492,     504.466,
Is_True,           1.8586%,
Analysis,STARLINK-2327 - STARLINK-2365,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1216,
       Rise,         Set, Duration (s),
   50100.166,   50772.293,     672.127,
   64070.897,   65081.677,    1010.780,
   75372.296,   79213.160,    3840.863,
Is_True,           6.3933%,
Analysis,STARLINK-2327 - STARLINK-3150,
       Rise,         Set, Duration (s),
       0.000,   10790.711,   10790.711,
   11484.536,   28340.696,   16856.160,
   29034.535,   55115.473,   26080.938,
   58275.513,   68146.623,    9871.111,
   68634.527,   82546.385,   13911.858,
Is_True,          89.7115%,
Analysis,STARLINK-2327 - STARLINK-1908,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3388,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1749,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1191,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1167,
       Rise,         Set, Duration (s),
   53383.838,   54150.696,     766.858,
   61237.578,   71881.788,   10644.210,
   72203.571,   79887.568,    7683.997,
Is_True,          22.1008%,
Analysis,STARLINK-2327 - STARLINK-1538,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3734,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3640,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1455,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1468,
       Rise,         Set, Duration (s),
    5620.484,   19572.744,   13952.260,
   25409.266,   39363.165,   13953.899,
   47057.629,   59153.052,   12095.423,
   66822.497,   78936.889,   12114.392,
Is_True,          60.3194%,
Analysis,STARLINK-2327 - STARLINK-3087,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2155,
       Rise,         Set, Duration (s),
       0.000,    6456.901,    6456.901,
    7400.304,   21386.304,   13986.000,
   22331.384,   32302.484,    9971.100,
   32608.873,   40457.720,    7848.847,
   49622.535,   50600.487,     977.953,
   57772.353,   65539.753,    7767.400,
   74728.533,   75811.197,    1082.664,
   82856.036,   86400.000,    3543.964,
Is_True,          59.7625%,
Analysis,STARLINK-2327 - STARLINK-3825,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2447,
       Rise,         Set, Duration (s),
       0.000,    3015.803,    3015.803,
    5983.858,   10148.865,    4165.007,
   11465.661,   15100.962,    3635.301,
   18618.120,   35409.400,   16791.280,
   38924.158,   43078.247,    4154.088,
   43869.344,   47475.253,    3605.909,
   50987.809,   67780.636,   16792.827,
   71294.283,   75479.420,    4185.137,
   76250.489,   80402.126,    4151.636,
   83371.181,   86400.000,    3028.819,
Is_True,          73.5252%,
Analysis,STARLINK-2327 - STARLINK-3628,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1802,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1493,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3298,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1416,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2076,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3508,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3900,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3005,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2024,
       Rise,         Set, Duration (s),
       0.000,     533.631,     533.631,
   13818.709,   14517.976,     699.267,
Is_True,           1.4270%,
Analysis,STARLINK-2327 - STARLINK-3667,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1513,
       Rise,         Set, Duration (s),
    5568.306,    9221.010,    3652.704,
   12820.919,   17782.354,    4961.435,
   21383.172,   25021.920,    3638.748,
   25325.834,   32272.438,    6946.604,
   32579.835,   36221.113,    3641.278,
   39815.767,   44783.208,    4967.441,
   48377.357,   52027.407,    3650.050,
   59575.962,   63221.079,    3645.118,
   66826.604,   71783.210,    4956.605,
   75388.756,   79034.172,    3645.416,
   79338.869,   82979.225,    3640.357,
Is_True,          54.7983%,
Analysis,STARLINK-2327 - STARLINK-3052,
       Rise,         Set, Duration (s),
       0.000,    4724.468,    4724.468,
    7200.222,   13662.907,    6462.685,
   15975.839,   22663.391,    6687.552,
   26386.559,   42074.857,   15688.299,
   44550.698,   60463.519,   15912.821,
   64186.651,   70873.866,    6687.215,
   73126.021,   86400.000,   13273.979,
Is_True,          80.3669%,
Analysis,STARLINK-2327 - STARLINK-2034,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1978,
       Rise,         Set, Duration (s),
       0.000,    3587.988,    3587.988,
    5403.656,   14391.482,    8987.826,
   16211.077,   25112.859,    8901.781,
   28885.978,   37790.788,    8904.809,
   39608.473,   48595.497,    8987.024,
   50415.591,   61190.854,   10775.263,
   63006.072,   71994.591,    8988.518,
   73814.131,   84590.513,   10776.381,
Is_True,          80.9139%,
Analysis,STARLINK-2327 - STARLINK-2003,
       Rise,         Set, Duration (s),
       0.000,    1779.319,    1779.319,
    3827.183,   12352.059,    8524.876,
   15535.293,   25871.145,   10335.852,
   29047.300,   35772.670,    6725.370,
   37830.345,   46543.415,    8713.070,
   47722.077,   58252.731,   10530.654,
   61437.158,   69962.767,    8525.609,
   73145.479,   86400.000,   13254.521,
Is_True,          79.1542%,
Analysis,STARLINK-2327 - STARLINK-3108,
       Rise,         Set, Duration (s),
    4725.450,   17774.553,   13049.103,
   18464.514,   30360.487,   11895.974,
   33075.451,   50399.548,   17324.096,
   54000.449,   59399.553,    5399.104,
   65039.508,   82771.428,   17731.919,
   83939.511,   86400.000,    2460.489,
Is_True,          78.5425%,
Analysis,STARLINK-2327 - STARLINK-3656,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3151,
       Rise,         Set, Duration (s),
       0.000,    3541.537,    3541.537,
   12658.459,   35491.537,   22833.078,
   45508.464,   58891.098,   13382.633,
   63283.902,   73291.549,   10007.647,
   76108.891,   84345.541,    8236.651,
Is_True,          67.1314%,
Analysis,STARLINK-2327 - STARLINK-3360,
       Rise,         Set, Duration (s),
       0.000,    8491.169,    8491.169,
   11536.961,   17716.415,    6179.454,
   18283.955,   24462.915,    6178.960,
   27508.889,   40664.148,   13155.259,
   43710.000,   49889.311,    6179.312,
   52935.267,   56865.203,    3929.937,
   59911.176,   66090.460,    6179.285,
   69136.418,   75316.072,    6179.654,
   75883.643,   82062.842,    6179.200,
   85108.966,   86400.000,    1291.034,
Is_True,          74.0084%,
Analysis,STARLINK-2327 - STARLINK-3691,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2661,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2528,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1297,
       Rise,         Set, Duration (s),
       0.000,     125.671,     125.671,
   10438.371,   10979.957,     541.586,
   82495.374,   83549.385,    1054.012,
Is_True,           1.9922%,
Analysis,STARLINK-2327 - STARLINK-2335,
       Rise,         Set, Duration (s),
       0.000,     415.561,     415.561,
    7727.313,   86400.000,   78672.687,
Is_True,          91.5373%,
Analysis,STARLINK-2327 - STARLINK-3219,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3896,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3718,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2327 - STARLINK-3701,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3093,
       Rise,         Set, Duration (s),
       0.000,   66079.514,   66079.514,
Is_True,          76.4809%,
Analysis,STARLINK-2327 - STARLINK-1867,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1624,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1309,
       Rise,         Set, Duration (s),
       0.000,    3262.089,    3262.089,
    4050.459,   13836.921,    9786.461,
   15075.141,   24973.098,    9897.958,
   25537.803,   46799.614,   21261.811,
   47251.407,   57262.174,   10010.768,
   63900.299,   65474.064,    1573.765,
   69187.938,   86400.000,   17212.062,
Is_True,          84.4964%,
Analysis,STARLINK-2327 - STARLINK-3336,
       Rise,         Set, Duration (s),
       0.000,   14100.148,   14100.148,
   14474.824,   28781.371,   14306.546,
   28874.852,   34124.709,    5249.857,
   40950.056,   71545.461,   30595.405,
   72566.978,   82767.363,   10200.385,
   83719.041,   86400.000,    2680.959,
Is_True,          89.2747%,
Analysis,STARLINK-2327 - STARLINK-1360,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2421,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2009,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1357,
       Rise,         Set, Duration (s),
       0.000,   14169.121,   14169.121,
   21606.682,   41170.006,   19563.324,
   43203.443,   86394.415,   43190.972,
Is_True,          89.0317%,
Analysis,STARLINK-2327 - STARLINK-1338,
       Rise,         Set, Duration (s),
       0.000,    5031.834,    5031.834,
    9480.718,   16619.293,    7138.575,
   21068.227,   28319.275,    7251.048,
   32768.238,   40244.282,    7476.044,
   44580.706,   52394.264,    7813.559,
   56393.236,   64319.313,    7926.078,
   68318.232,   76356.762,    8038.529,
   80468.220,   86400.000,    5931.780,
Is_True,          65.5179%,
Analysis,STARLINK-2327 - STARLINK-2483,
       Rise,         Set, Duration (s),
       0.000,   32398.039,   32398.039,
   36094.573,   54427.335,   18332.763,
   64863.930,   86355.562,   21491.633,
Is_True,          83.5908%,
Analysis,STARLINK-2327 - STARLINK-3503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3121,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1149,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-3208,
       Rise,         Set, Duration (s),
    1181.471,    5343.530,    4162.059,
    9281.471,   18449.779,    9168.308,
   33333.619,   44521.645,   11188.025,
   48290.845,   66571.654,   18280.809,
   72815.845,   86400.000,   13584.155,
Is_True,          65.2585%,
Analysis,STARLINK-2327 - STARLINK-2019,
       Rise,         Set, Duration (s),
       0.000,    1339.121,    1339.121,
    9028.464,   13889.127,    4860.663,
   16232.742,   23156.314,    6923.573,
   26157.351,   29575.845,    3418.494,
   38757.358,   79194.395,   40437.037,
   79312.722,   86400.000,    7087.278,
Is_True,          74.1507%,
Analysis,STARLINK-2327 - STARLINK-3305,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1798,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2498,
       Rise,         Set, Duration (s),
       0.000,    2698.579,    2698.579,
    4500.702,   17545.846,   13045.145,
   19132.628,   27444.138,    8311.510,
   33980.296,   42291.893,    8311.597,
   43878.679,   56924.201,   13045.521,
   58726.475,   66822.832,    8096.358,
   73359.233,   81671.096,    8311.863,
   83257.690,   86400.000,    3142.310,
Is_True,          75.1885%,
Analysis,STARLINK-2327 - STARLINK-2197,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-2046,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1021,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1931,
       Rise,         Set, Duration (s),
       0.000,    5111.459,    5111.459,
   10200.724,   16801.419,    6600.695,
   21894.080,   28492.222,    6598.142,
   31807.169,   40184.301,    8377.132,
   43498.271,   51013.343,    7515.072,
   55191.514,   62703.279,    7511.765,
   66019.316,   74393.825,    8374.509,
   77709.225,   86085.331,    8376.106,
Is_True,          67.6677%,
Analysis,STARLINK-2327 - STARLINK-2686,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1136,
       Rise,         Set, Duration (s),
    4349.901,   14381.338,   10031.437,
   61993.620,   72080.670,   10087.049,
Is_True,          23.2853%,
Analysis,STARLINK-2327 - STARLINK-3874,
       Rise,         Set, Duration (s),
       0.000,   35486.715,   35486.715,
   36489.775,   44858.272,    8368.498,
   47414.140,   63994.410,   16580.270,
   67256.176,   70164.756,    2908.579,
   77123.217,   82005.381,    4882.163,
   84828.588,   86400.000,    1571.412,
Is_True,          80.7843%,
Analysis,STARLINK-2327 - STARLINK-1514,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2327 - STARLINK-2569,
       Rise,         Set, Duration (s),
       0.000,     524.973,     524.973,
    3721.902,   10572.629,    6850.727,
   10802.371,   20240.598,    9438.227,
   23402.371,   27510.938,    4108.567,
   36366.156,   64574.469,   28208.314,
   70010.714,   82714.572,   12703.858,
Is_True,          71.5679%,
Analysis,STARLINK-2327 - STARLINK-2108,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - STARLINK-1211,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2327 - STARLINK-1865,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2327 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
     614.258,    4280.029,    3665.771,
   12178.433,   27367.461,   15189.027,
   29490.030,   38885.646,    9395.616,
   41013.632,   50427.998,    9414.366,
   58347.025,   67745.070,    9398.045,
   69886.610,   73504.404,    3617.793,
   75645.659,   85024.314,    9378.655,
Is_True,          69.5130%,
Analysis,STARLINK-2327 - IOAG-North1,
       Rise,         Set, Duration (s),
     632.348,   10044.575,    9412.227,
   12162.985,   21573.525,    9410.540,
   23699.160,   27343.763,    3644.603,
   29472.826,   38904.815,    9431.989,
   41034.954,   56186.784,   15151.830,
   58326.536,   67716.519,    9389.983,
   69861.501,   73488.599,    3627.098,
   78837.914,   85042.292,    6204.379,
Is_True,          76.7045%,
Analysis,STARLINK-2327 - IOAG-North2,
       Rise,         Set, Duration (s),
     612.722,   10045.942,    9433.220,
   14072.374,   21595.891,    7523.518,
   23717.746,   27355.616,    3637.870,
   29481.869,   38879.662,    9397.793,
   41012.935,   55577.439,   14564.503,
   58343.661,   67734.635,    9390.974,
   69876.946,   73494.429,    3617.483,
   75639.473,   85019.154,    9379.680,
Is_True,          77.4827%,
Analysis,STARLINK-2327 - IOAG-South1,
       Rise,         Set, Duration (s),
     645.813,   10081.789,    9435.976,
   12195.878,   27371.086,   15175.208,
   29488.947,   38899.467,    9410.520,
   41037.511,   44680.976,    3643.465,
   46817.636,   56224.481,    9406.845,
   58360.662,   67750.027,    9389.364,
   69887.117,   73505.961,    3618.844,
   75644.341,   85045.882,    9401.540,
Is_True,          80.4187%,
Analysis,STARLINK-2327 - IOAG-South2,
       Rise,         Set, Duration (s),
     642.887,   10056.183,    9413.296,
   12166.194,   27383.504,   15217.310,
   29509.461,   38920.291,    9410.830,
   41046.870,   44682.144,    3635.274,
   46809.652,   56193.938,    9384.286,
   58334.417,   67752.613,    9418.195,
   69897.627,   73525.237,    3627.610,
   75669.731,   85056.992,    9387.261,
Is_True,          80.4329%,
Analysis,STARLINK-3056 - STARLINK-1498,
       Rise,         Set, Duration (s),
      58.909,   35686.919,   35628.010,
   36058.030,   43169.212,    7111.182,
   45000.893,   63812.965,   18812.072,
   66687.040,   71912.963,    5225.923,
   72987.035,   85470.983,   12483.948,
Is_True,          91.7374%,
Analysis,STARLINK-3056 - STARLINK-2044,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-2364,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-2487,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-1114,
       Rise,         Set, Duration (s),
       0.000,   25983.792,   25983.792,
   28887.040,   38611.914,    9724.874,
   50488.084,   59480.668,    8992.583,
   66181.834,   85918.166,   19736.332,
Is_True,          74.5805%,
Analysis,STARLINK-3056 - STARLINK-2365,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1216,
       Rise,         Set, Duration (s),
       0.000,    5087.963,    5087.963,
    8383.915,   23312.960,   14929.045,
   27087.039,   32283.794,    5196.754,
   34287.036,   38641.086,    4354.050,
   50458.913,   61141.088,   10682.175,
   61259.958,   70197.335,    8937.377,
   83280.787,   86400.000,    3119.213,
Is_True,          60.5400%,
Analysis,STARLINK-3056 - STARLINK-3150,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-1908,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-3388,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1749,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1191,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-2652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1167,
       Rise,         Set, Duration (s),
       0.000,    3316.085,    3316.085,
    6613.082,   25112.961,   18499.880,
   27987.037,   38612.960,   10625.923,
   57462.040,   61111.918,    3649.878,
   61230.788,   68059.837,    6829.049,
   83281.832,   86400.000,    3118.168,
Is_True,          53.2859%,
Analysis,STARLINK-3056 - STARLINK-1538,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-3734,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-3640,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1455,
       Rise,         Set, Duration (s),
       0.000,    3316.087,    3316.087,
    6584.077,   26912.965,   20328.888,
   28858.915,   34083.793,    5224.878,
   40558.912,   53912.960,   13354.048,
   59402.662,   64797.336,    5394.674,
   66630.786,   85919.213,   19288.427,
Is_True,          77.4387%,
Analysis,STARLINK-3056 - STARLINK-1468,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-3087,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-2155,
       Rise,         Set, Duration (s),
       0.001,   86400.000,   86399.999,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-3825,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-2447,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-3628,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1802,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1493,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-3298,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1416,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-2076,
       Rise,         Set, Duration (s),
       0.000,   26912.965,   26912.965,
   28800.892,   35070.982,    6270.090,
   36058.915,   57570.985,   21512.070,
   57629.898,   61984.841,    4354.943,
   64858.912,   86400.000,   21541.088,
Is_True,          93.2768%,
Analysis,STARLINK-3056 - STARLINK-3508,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-3900,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-3005,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-2024,
       Rise,         Set, Duration (s),
       0.000,    1516.086,    1516.086,
    3658.026,   10516.090,    6858.064,
   10858.028,   28487.965,   17629.937,
   29759.957,   39541.090,    9781.134,
   40530.791,   47698.223,    7167.432,
   62187.040,   68312.960,    6125.920,
   70230.787,   86400.000,   16169.213,
Is_True,          75.5183%,
Analysis,STARLINK-3056 - STARLINK-3667,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1513,
       Rise,         Set, Duration (s),
       0.000,   21599.997,   21599.997,
   21600.004,   86400.000,   64799.996,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-3052,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-2034,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1978,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-2003,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-3108,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-3656,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-3151,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-3360,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3056 - STARLINK-3691,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-2170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-2661,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-2528,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3056 - STARLINK-1297,
       Rise,         Set, Duration (s),
    3912.037,   10741.969,    6829.932,
   12688.083,   17716.086,    5028.003,
   21883.910,   27586.917,    5703.007,
   33583.914,   43786.919,   10203.005,
   48012.036,   63811.918,   15799.882,
   66687.039,   71883.792,    5196.753,
