
SOAP Analysis Report Output for starlink_100_sats_32.orb,
Generated: Mon Jan 09 15:29:33 2023,
       Rise,         Set, Duration (s),
       0.000,    4776.412,    4776.412,
   11268.681,   35997.689,   24729.008,
   39744.969,   57144.887,   17399.918,
   59629.893,   66032.548,    6402.655,
   68855.223,   86400.000,   17544.777,
Is_True,          82.0055%,
Analysis,STARLINK-2630 - STARLINK-1709,
       Rise,         Set, Duration (s),
   43179.716,   43491.812,     312.096,
   56804.204,   57872.622,    1068.418,
   68105.566,   68967.968,     862.402,
Is_True,           2.5960%,
Analysis,STARLINK-2630 - STARLINK-3872,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2630 - STARLINK-1922,
       Rise,         Set, Duration (s),
   65636.618,   72624.060,    6987.442,
Is_True,           8.0873%,
Analysis,STARLINK-2630 - STARLINK-1420,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2630 - STARLINK-1361,
       Rise,         Set, Duration (s),
   37186.547,   43310.809,    6124.262,
   80521.363,   86400.000,    5878.637,
Is_True,          13.8922%,
Analysis,STARLINK-2630 - STARLINK-3639,
       Rise,         Set, Duration (s),
       0.000,    4345.203,    4345.203,
    8564.502,   53994.946,   45430.444,
   54453.955,   67386.621,   12932.666,
   71106.921,   82118.958,   11012.036,
   82805.383,   86400.000,    3594.617,
Is_True,          89.4849%,
Analysis,STARLINK-2630 - STARLINK-1944,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2630 - STARLINK-3890,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2630 - STARLINK-2294,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2630 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    3314.132,    3314.132,
    5453.657,    9087.542,    3633.885,
   17011.923,   20639.957,    3628.034,
   22787.479,   32167.409,    9379.930,
   34313.050,   37923.901,    3610.851,
   40070.646,   49452.130,    9381.484,
   51606.385,   55227.252,    3620.867,
   63162.795,   66776.872,    3614.077,
   68934.433,   78299.546,    9365.113,
   80454.719,   86400.000,    5945.281,
Is_True,          64.2288%,
Analysis,STARLINK-2630 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    3326.922,    3326.922,
    5470.453,    9093.260,    3622.808,
   11239.293,   20626.939,    9387.646,
   22775.495,   32162.016,    9386.520,
   34310.303,   37286.238,    2975.935,
   40080.036,   49463.011,    9382.975,
   51618.955,   60997.530,    9378.575,
   63155.737,   66764.967,    3609.230,
   68923.488,   78298.682,    9375.193,
   86224.542,   86400.000,     175.458,
Is_True,          70.1635%,
Analysis,STARLINK-2630 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    3324.842,    3324.842,
    5466.980,    9092.771,    3625.791,
   11234.653,   14861.575,    3626.922,
   22776.108,   32161.742,    9385.634,
   34314.106,   37928.743,    3614.637,
   40082.334,   49463.357,    9381.023,
   51617.479,   58934.676,    7317.197,
   63153.015,   66763.808,    3610.793,
   68922.325,   78298.864,    9376.539,
   80459.793,   86400.000,    5940.207,
Is_True,          68.5227%,
Analysis,STARLINK-2630 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    3336.091,    3336.091,
    5475.435,    9111.408,    3635.972,
   11251.971,   20650.962,    9398.991,
   22794.842,   32171.280,    9376.438,
   34314.858,   37923.018,    3608.160,
   40074.132,   49475.682,    9401.550,
   51628.898,   61018.567,    9389.668,
   63173.269,   66784.638,    3611.369,
   68939.716,   78298.453,    9358.737,
   80451.341,   86400.000,    5948.659,
Is_True,          77.6223%,
Analysis,STARLINK-2630 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    3347.886,    3347.886,
    5485.726,    9106.581,    3620.856,
   11244.424,   20628.754,    9384.330,
   22775.239,   32180.403,    9405.164,
   34328.336,   37951.045,    3622.709,
   40100.239,   49480.260,    9380.021,
   51630.625,   60992.098,    9361.473,
   63149.746,   66769.314,    3619.569,
   68927.355,   78316.950,    9389.595,
   80475.426,   86400.000,    5924.574,
Is_True,          77.6113%,
Analysis,STARLINK-3107 - STARLINK-1258,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1705,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1247,
       Rise,         Set, Duration (s),
       0.000,   68400.000,   68400.000,
   68400.000,   86400.000,   18000.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1411,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3602,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-3737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3328,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1527,
       Rise,         Set, Duration (s),
       0.000,   16057.027,   16057.027,
   23423.435,   40441.408,   17017.973,
   49650.114,   75543.166,   25893.052,
   79267.497,   86400.000,    7132.503,
Is_True,          76.5053%,
Analysis,STARLINK-3107 - STARLINK-2580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2298,
       Rise,         Set, Duration (s),
       0.000,    6601.534,    6601.534,
   11743.108,   22905.464,   11162.357,
   25244.536,   31258.603,    6014.067,
   36297.764,   62969.643,   26671.880,
   70539.622,   73690.322,    3150.700,
   76558.818,   86400.000,    9841.182,
Is_True,          73.4279%,
Analysis,STARLINK-3107 - STARLINK-2235,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2114,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2393,
       Rise,         Set, Duration (s),
       0.000,   79199.993,   79199.993,
   79200.233,   86400.000,    7199.767,
Is_True,          99.9997%,
Analysis,STARLINK-3107 - STARLINK-1029,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-3826,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-3687,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3735,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2108,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2653,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-2420,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1759,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1881,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1350,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1588,
       Rise,         Set, Duration (s),
       7.498,    6158.688,    6151.190,
    9225.687,   17069.540,    7843.854,
   23873.435,   46574.643,   22701.208,
   46807.278,   55312.619,    8505.341,
   57684.602,   64122.885,    6438.283,
   65027.232,   81885.464,   16858.232,
   84670.786,   86400.000,    1729.214,
Is_True,          81.2816%,
Analysis,STARLINK-3107 - STARLINK-2495,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2359,
       Rise,         Set, Duration (s),
       0.000,   68399.883,   68399.883,
   68400.117,   86400.000,   17999.883,
Is_True,          99.9997%,
Analysis,STARLINK-3107 - STARLINK-2438,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2691,
       Rise,         Set, Duration (s),
       0.000,   13414.822,   13414.822,
   14709.952,   21583.596,    6873.644,
   22558.598,   46680.222,   24121.623,
   46921.873,   63841.518,   16919.646,
   70427.115,   73797.899,    3370.784,
   76052.335,   86400.000,   10347.665,
Is_True,          86.8613%,
Analysis,STARLINK-3107 - STARLINK-1208,
       Rise,         Set, Duration (s),
      22.124,   16007.808,   15985.684,
   23549.991,   26772.542,    3222.551,
   29259.263,   34971.096,    5711.833,
   40108.591,   49912.386,    9803.794,
   54909.380,   60633.174,    5723.795,
   63058.482,   65751.924,    2693.442,
   73842.881,   79480.556,    5637.675,
Is_True,          56.4569%,
Analysis,STARLINK-3107 - STARLINK-3627,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3614,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3249,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-2442,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2303,
       Rise,         Set, Duration (s),
       0.000,    7200.000,    7200.000,
    7207.141,   64800.000,   57592.859,
   64800.000,   86400.000,   21600.000,
Is_True,          99.9917%,
Analysis,STARLINK-3107 - STARLINK-1478,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1487,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1240,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-3529,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-3798,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - FALCON 9 DEB7,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-2628,
       Rise,         Set, Duration (s),
       0.000,    3262.040,    3262.040,
    3600.803,   12127.986,    8527.183,
   14970.335,   32102.346,   17132.011,
   34722.771,   62913.387,   28190.616,
   65027.238,   73799.526,    8772.288,
   76117.490,   81829.097,    5711.607,
   84614.763,   86400.000,    1785.237,
Is_True,          84.9317%,
Analysis,STARLINK-3107 - STARLINK-3228,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-3678,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-2663,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1010,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1693,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1958,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2195,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-3518,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1961,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2366,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-2221,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3561,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-2245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1554,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1952,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2496,
       Rise,         Set, Duration (s),
       0.000,   15937.502,   15937.502,
   23557.029,   26885.159,    3328.130,
   29259.483,   35702.463,    6442.980,
   38758.591,   40047.768,    1289.177,
   49649.998,   74249.526,   24599.528,
   79256.710,   86400.000,    7143.290,
Is_True,          67.9868%,
Analysis,STARLINK-3107 - STARLINK-1192,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1552,
       Rise,         Set, Duration (s),
       0.000,   16028.902,   16028.902,
   23416.404,   40441.518,   17025.114,
   49650.108,   75543.276,   25893.169,
   79211.247,   86400.000,    7188.753,
Is_True,          76.5462%,
Analysis,STARLINK-3107 - STARLINK-3857,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1099,
       Rise,         Set, Duration (s),
      14.873,    5356.892,    5342.020,
   10421.233,   16183.589,    5762.357,
   23999.998,   40497.432,   16497.434,
   49650.224,   75543.166,   25892.942,
   79256.944,   86400.000,    7143.056,
Is_True,          70.1826%,
Analysis,STARLINK-3107 - STARLINK-1109,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1791,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1144,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3810,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1235,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1089,
       Rise,         Set, Duration (s),
       0.000,   12901.657,   12901.657,
   16638.279,   21358.589,    4720.310,
   22544.529,   71999.870,   49455.341,
   80381.827,   86104.221,    5722.394,
Is_True,          84.2589%,
Analysis,STARLINK-3107 - STARLINK-3259,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1013,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2076,
       Rise,         Set, Duration (s),
       0.000,   10714.938,   10714.938,
   12699.241,   24825.002,   12125.761,
   28809.256,   35027.353,    6218.097,
   40108.475,   50821.511,   10713.036,
   54262.498,   74249.306,   19986.809,
   79481.944,   86400.000,    6918.056,
Is_True,          77.1721%,
Analysis,STARLINK-3107 - STARLINK-2032,
       Rise,         Set, Duration (s),
      14.983,    3824.197,    3809.214,
   10414.201,   16964.058,    6549.857,
   23999.998,   40441.409,   16441.411,
   49650.005,   74238.760,   24588.755,
   79481.950,   86400.000,    6918.050,
Is_True,          67.4853%,
Analysis,STARLINK-3107 - STARLINK-2427,
       Rise,         Set, Duration (s),
       0.000,    3261.806,    3261.806,
    3600.694,   12127.986,    8527.293,
   15033.616,   30576.572,   15542.956,
   34722.771,   63841.635,   29118.864,
   65027.232,   73799.753,    8772.521,
   76052.451,   86400.000,   10347.549,
Is_True,          87.4664%,
Analysis,STARLINK-3107 - STARLINK-2305,
       Rise,         Set, Duration (s),
       0.000,   15923.433,   15923.433,
   21609.380,   26772.659,    5163.279,
   29250.137,   34914.853,    5664.716,
   38758.598,   40443.613,    1685.014,
   49502.561,   75318.283,   25815.722,
   79313.194,   86400.000,    7086.806,
Is_True,          70.9942%,
Analysis,STARLINK-3107 - STARLINK-2425,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-3604,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3767,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3566,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2490,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3300,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1348,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1709,
       Rise,         Set, Duration (s),
      14.873,   21133.589,   21118.716,
   21609.380,   26547.652,    4938.272,
   28800.021,   34964.175,    6164.154,
   40052.341,   49949.870,    9897.528,
   54937.608,   60663.393,    5725.786,
   73800.584,   79536.806,    5736.223,
   84671.006,   86400.000,    1728.994,
Is_True,          64.0158%,
Analysis,STARLINK-3107 - STARLINK-3872,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1922,
       Rise,         Set, Duration (s),
    9007.835,   16971.089,    7963.254,
   23999.998,   35645.986,   11645.988,
   39321.208,   51290.737,   11969.529,
   55246.989,   66119.417,   10872.427,
   73853.428,   80760.464,    6907.036,
Is_True,          57.1276%,
Analysis,STARLINK-3107 - STARLINK-1420,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-1361,
       Rise,         Set, Duration (s),
       0.000,     884.900,     884.900,
    9001.037,   14687.244,    5686.207,
   23564.067,   26552.356,    2988.289,
   40390.075,   50249.768,    9859.693,
   50474.755,   55284.144,    4809.389,
   60557.568,   74078.564,   13520.997,
Is_True,          43.6915%,
Analysis,STARLINK-3107 - STARLINK-3639,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - STARLINK-1944,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-3890,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - STARLINK-2294,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3107 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   57543.633,   57543.633,
   57600.117,   86400.000,   28799.883,
Is_True,          99.9346%,
Analysis,STARLINK-3107 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   50400.000,   50400.000,
   50400.000,   86400.000,   36000.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3107 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   79200.000,   79200.000,
   79200.000,   86400.000,    7200.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-1705,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-1247,
       Rise,         Set, Duration (s),
       0.000,   46770.017,   46770.017,
   46801.346,   86400.000,   39598.654,
Is_True,          99.9637%,
Analysis,STARLINK-1258 - STARLINK-1411,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-1352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-3602,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-3737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-3328,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-1527,
       Rise,         Set, Duration (s),
       0.000,   12450.180,   12450.180,
   14607.020,   21565.111,    6958.091,
   21690.940,   28648.781,    6957.841,
   28894.238,   35851.613,    6957.375,
   38006.352,   52077.762,   14071.410,
   54206.469,   61190.698,    6984.229,
   61406.121,   68278.419,    6872.299,
   68493.797,   75478.074,    6984.277,
   77606.817,   86400.000,    8793.183,
Is_True,          89.1538%,
Analysis,STARLINK-1258 - STARLINK-2580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-2298,
       Rise,         Set, Duration (s),
       0.000,   11015.839,   11015.839,
   16378.172,   29690.637,   13312.465,
   32495.321,   39479.276,    6983.955,
   44167.449,   57419.692,   13252.244,
   59580.842,   67685.313,    8104.471,
   68605.308,   75362.776,    6757.468,
   77523.508,   84478.406,    6954.898,
Is_True,          76.8303%,
Analysis,STARLINK-1258 - STARLINK-2235,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-3581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-2114,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-2393,
       Rise,         Set, Duration (s),
       0.000,    3596.515,    3596.515,
    3658.884,   39543.312,   35884.428,
   39605.138,   64798.962,   25193.823,
   66629.068,   86400.000,   19770.932,
Is_True,          97.7381%,
Analysis,STARLINK-1258 - STARLINK-1029,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-3826,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-3687,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-3735,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-2108,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-2653,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-2420,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-2532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-1759,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-1881,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-1350,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-1588,
       Rise,         Set, Duration (s),
       0.000,    3421.001,    3421.001,
    5607.041,   10593.576,    4986.535,
   12750.202,   26849.542,   14099.340,
   29035.607,   33992.821,    4957.213,
   36178.871,   43105.651,    6926.779,
   43322.221,   50249.030,    6926.809,
   50494.969,   57392.413,    6897.445,
   59578.492,   80821.752,   21243.260,
   82978.459,   86400.000,    3421.541,
Is_True,          84.3518%,
Analysis,STARLINK-1258 - STARLINK-2495,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-2359,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-2438,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-2691,
       Rise,         Set, Duration (s),
       0.000,    1623.063,    1623.063,
    3806.354,   10677.987,    6871.633,
   10894.404,   17850.220,    6955.816,
   20007.327,   34020.609,   14013.282,
   36179.209,   43135.160,    6955.951,
   43321.425,   50192.656,    6871.231,
   52349.444,   66393.768,   14044.324,
   68577.440,   75448.773,    6871.333,
   75694.660,   82622.096,    6927.436,
   84778.622,   86400.000,    1621.378,
Is_True,          84.2077%,
Analysis,STARLINK-1258 - STARLINK-1208,
       Rise,         Set, Duration (s),
       0.000,    2689.968,    2689.968,
    5522.734,   12592.902,    7070.168,
   15335.462,   28677.141,   13341.678,
   31510.390,   44090.317,   12579.926,
   46894.489,   70049.348,   23154.859,
   72151.166,   85433.248,   13282.082,
Is_True,          83.4707%,
Analysis,STARLINK-1258 - STARLINK-3627,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-3614,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-3249,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-2442,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-2303,
       Rise,         Set, Duration (s),
       0.000,   21597.998,   21597.998,
   21600.422,   32399.671,   10799.249,
   32402.107,   82798.329,   50396.222,
   82800.735,   86400.000,    3599.265,
Is_True,          99.9916%,
Analysis,STARLINK-1258 - STARLINK-1478,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-1487,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - STARLINK-1240,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-3529,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-3798,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - FALCON 9 DEB7,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-2628,
       Rise,         Set, Duration (s),
      94.365,    6963.670,    6869.305,
    9150.980,   16048.646,    6897.666,
   18236.184,   23164.858,    4928.674,
   25322.072,   32220.428,    6898.356,
   34408.027,   48392.541,   13984.514,
   50579.603,   57448.254,    6868.651,
   59635.902,   64564.624,    4928.722,
   66751.076,   73620.547,    6869.471,
   75807.967,   82676.578,    6868.611,
   82922.992,   86400.000,    3477.008,
Is_True,          79.3877%,
Analysis,STARLINK-1258 - STARLINK-3228,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-3678,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-2663,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
