
SOAP Analysis Report Output for starlink_100_sats_0.orb,
Generated: Mon Jan 09 14:53:32 2023,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2087,
       Rise,         Set, Duration (s),
       0.000,    1770.039,    1770.039,
    3601.039,   27869.136,   24268.098,
   28859.499,   53069.500,   24210.001,
   54929.744,   79140.383,   24210.639,
   80130.843,   86400.000,    6269.157,
Is_True,          93.4351%,
Analysis,STARLINK-1308 - STARLINK-3103,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-2338,
       Rise,         Set, Duration (s),
     312.304,   10487.336,   10175.032,
   11787.123,   24241.355,   12454.232,
   26101.476,   35716.169,    9614.693,
   36087.270,   49470.684,   13383.414,
   51330.790,   60916.436,    9585.647,
   62187.239,   75540.977,   13353.738,
   76502.363,   86397.390,    9895.026,
Is_True,          90.8122%,
Analysis,STARLINK-1308 - STARLINK-1777,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-3210,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-3155,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-1883,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-3459,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2186,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1591,
       Rise,         Set, Duration (s),
    1212.280,    6015.866,    4803.587,
    8384.230,   13187.679,    4803.450,
   14712.862,   32115.640,   17402.777,
   34484.046,   39287.624,    4803.578,
   40812.768,   45587.373,    4774.605,
   47112.422,   51887.070,    4774.648,
   54284.536,   64515.598,   10231.062,
   66884.043,   70815.456,    3931.412,
   73212.880,   77987.595,    4774.715,
   79512.737,   86400.000,    6887.263,
Is_True,          77.7628%,
Analysis,STARLINK-1308 - STARLINK-2325,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2680,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-1683,
       Rise,         Set, Duration (s),
    2084.444,    6015.144,    3930.700,
    8384.831,   12287.539,    3902.708,
   20084.724,   23115.383,    3030.659,
   25484.402,   35939.951,   10455.549,
   38337.738,   41087.228,    2749.490,
   48884.693,   52786.454,    3901.761,
   54284.289,   64739.827,   10455.539,
   66012.726,   69887.245,    3874.520,
   77685.030,   81586.451,    3901.421,
   83084.533,   86400.000,    3315.467,
Is_True,          57.3123%,
Analysis,STARLINK-1308 - STARLINK-1176,
       Rise,         Set, Duration (s),
       0.000,   21599.453,   21599.453,
   21600.092,   43199.967,   21599.875,
   43200.562,   86400.000,   43199.438,
Is_True,          99.9986%,
Analysis,STARLINK-1308 - STARLINK-2549,
       Rise,         Set, Duration (s),
      31.360,   25168.813,   25137.453,
   26130.813,   31216.134,    5085.321,
   32458.876,   39512.698,    7053.822,
   39884.009,   44998.567,    5114.557,
   47083.619,   57316.076,   10232.457,
   58558.893,   64798.803,    6239.910,
   65984.157,   71069.666,    5085.509,
   72312.528,   86400.000,   14087.472,
Is_True,          90.3200%,
Analysis,STARLINK-1308 - STARLINK-1972,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-3884,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1830,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-2310,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1090,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1717,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1115,
       Rise,         Set, Duration (s),
       0.000,    6297.594,    6297.594,
    8129.671,   20641.361,   12511.690,
   21912.459,   32116.468,   10204.009,
   33387.593,   46740.930,   13353.337,
   48012.232,   52198.105,    4185.873,
   54030.378,   78269.187,   24238.809,
   79230.889,   86400.000,    7169.111,
Is_True,          90.2320%,
Analysis,STARLINK-1308 - STARLINK-2304,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2090,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-2379,
       Rise,         Set, Duration (s),
       0.000,    2387.316,    2387.316,
    3912.530,    8716.036,    4803.506,
   11084.534,   21315.672,   10231.137,
   23683.979,   27615.418,    3931.439,
   29983.866,   34787.437,    4803.571,
   36312.759,   53686.999,   17374.240,
   55212.303,   60015.943,    4803.640,
   62384.492,   66315.977,    3931.485,
   68684.356,   78915.924,   10231.568,
   81284.483,   85215.830,    3931.347,
Is_True,          76.8857%,
Analysis,STARLINK-1308 - STARLINK-1225,
       Rise,         Set, Duration (s),
     313.180,   10486.998,   10173.818,
   12013.196,   15915.365,    3902.168,
   23713.172,   27586.404,    3873.233,
   29984.978,   39286.518,    9301.540,
   41685.049,   44714.997,    3029.948,
   47113.522,   56415.244,    9301.722,
   58784.802,   68086.564,    9301.762,
   70485.118,   73515.138,    3030.020,
   75884.615,   85186.445,    9301.830,
Is_True,          70.8519%,
Analysis,STARLINK-1308 - STARLINK-2420,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1398,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-1283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2009,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1153,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-2593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2346,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2626,
       Rise,         Set, Duration (s),
       0.000,    2415.725,    2415.725,
    4784.111,    9587.595,    4803.484,
   11112.898,   28515.912,   17403.014,
   30884.420,   34815.661,    3931.240,
   37184.158,   41115.550,    3931.392,
   43483.912,   60887.411,   17403.499,
   62412.754,   67187.434,    4774.680,
   68712.586,   86087.199,   17374.612,
Is_True,          83.3769%,
Analysis,STARLINK-1308 - STARLINK-2371,
       Rise,         Set, Duration (s),
     902.032,    9587.401,    8685.369,
   10887.753,   17883.854,    6996.101,
   19184.051,   27869.271,    8685.220,
   29759.220,   46712.053,   16952.833,
   48012.471,   56697.836,    8685.365,
   58558.902,   75511.774,   16952.871,
   76812.298,   86087.410,    9275.112,
Is_True,          88.2325%,
Analysis,STARLINK-1308 - STARLINK-1479,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-3712,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2452,
       Rise,         Set, Duration (s),
       0.000,    3287.132,    3287.132,
    5684.589,    9615.797,    3931.208,
   11984.197,   15915.428,    3931.231,
   18312.894,   35715.834,   17402.939,
   38084.250,   42015.577,    3931.326,
   44383.992,   48315.348,    3931.356,
   50712.850,   68087.055,   17374.205,
   70484.589,   74416.006,    3931.418,
   76784.470,   80715.897,    3931.427,
   83084.376,   86400.000,    3315.624,
Is_True,          75.1943%,
Analysis,STARLINK-1308 - STARLINK-3268,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1085,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-1437,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1260,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-3831,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2702,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-3106,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-3613,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-1718,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-3733,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-1233,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - STARLINK-1269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1308 - STARLINK-2060,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   50399.978,   50399.978,
   54000.095,   78298.516,   24298.421,
   80101.903,   86400.000,    6298.097,
Is_True,          93.7459%,
Analysis,STARLINK-1308 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1308 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-1920,
       Rise,         Set, Duration (s),
       0.000,   68400.000,   68400.000,
   68400.000,   86400.000,   18000.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3396,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1676,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1862,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-2133,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3889,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1098,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-3206,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3595,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2103,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-3157,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3136,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-2540,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3717,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-3543,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - FALCON 9 DEB19,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1187,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2416,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1790,
       Rise,         Set, Duration (s),
    6813.756,    8711.245,    1897.489,
   10835.630,   23814.370,   12978.739,
   26698.130,   32279.995,    5581.864,
   32520.005,   43059.375,   10539.370,
   50513.407,   78299.532,   27786.124,
   83053.599,   86400.000,    3346.401,
Is_True,          71.9097%,
Analysis,STARLINK-3626 - STARLINK-1942,
       Rise,         Set, Duration (s),
       0.000,    6883.119,    6883.119,
    8191.880,   12283.120,    4091.239,
   17895.045,   22098.705,    4203.660,
   33363.795,   36554.955,    3191.160,
   41773.170,   57790.358,   16017.188,
   67056.517,   77984.410,   10927.893,
   81540.123,   86400.000,    4859.877,
Is_True,          58.0719%,
Analysis,STARLINK-3626 - STARLINK-2059,
       Rise,         Set, Duration (s),
       0.000,    3142.495,    3142.495,
    6138.756,    8486.245,    2347.489,
   10891.880,   24292.495,   13400.615,
   33363.755,   43333.120,    9969.364,
   47419.225,   53830.776,    6411.551,
   57628.600,   68399.526,   10770.926,
   69300.907,   86400.000,   17099.093,
Is_True,          73.0805%,
Analysis,STARLINK-3626 - STARLINK-2512,
       Rise,         Set, Duration (s),
    9513.756,   26092.495,   16578.739,
   32491.880,   45900.000,   13408.120,
   50709.849,   57487.500,    6777.650,
   58500.475,   78271.401,   19770.926,
   81281.724,   86400.000,    5118.276,
Is_True,          71.3585%,
Analysis,STARLINK-3626 - STARLINK-1265,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-1278,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-3346,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-2543,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-1487,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1976,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-3265,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - FALCON 9 DEB20,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2087,
       Rise,         Set, Duration (s),
    6363.756,    8486.244,    2122.489,
   10863.756,   24292.495,   13428.739,
   33391.880,   36611.245,    3219.364,
   41463.755,   43501.870,    2038.114,
   47166.532,   53717.843,    6551.310,
   56813.407,   67949.525,   11136.118,
   68850.474,   73715.151,    4864.676,
   78553.599,   83609.877,    5056.278,
Is_True,          56.0383%,
Analysis,STARLINK-3626 - STARLINK-3103,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-2338,
       Rise,         Set, Duration (s),
       0.000,    6883.120,    6883.120,
    7938.756,   42095.620,   34156.864,
   43320.005,   47305.342,    3985.337,
   53410.317,   78018.275,   24607.959,
   83756.724,   86400.000,    2643.276,
Is_True,          83.6534%,
Analysis,STARLINK-3626 - STARLINK-1777,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-3210,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3155,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-1883,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-3459,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2186,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1591,
       Rise,         Set, Duration (s),
       0.000,   17992.495,   17992.495,
   21663.755,   35064.370,   13400.614,
   41885.630,   53605.343,   11719.712,
   56756.724,   59399.525,    2642.801,
   61312.974,   66599.999,    5287.025,
   70706.725,   75515.151,    4808.426,
   76557.192,   86400.000,    9842.808,
Is_True,          76.0346%,
Analysis,STARLINK-3626 - STARLINK-2325,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2680,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-1683,
       Rise,         Set, Duration (s),
     907.506,   10483.120,    9575.614,
   12016.880,   16979.955,    4963.075,
   19835.631,   26908.120,    7072.489,
   30326.295,   42714.370,   12388.074,
   43657.545,   51434.410,    7776.865,
   57740.626,   71965.660,   14225.034,
   80415.590,   85409.410,    4993.820,
Is_True,          70.5960%,
Analysis,STARLINK-3626 - STARLINK-1176,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-2549,
       Rise,         Set, Duration (s),
       0.000,   19764.370,   19764.370,
   22535.630,   35064.370,   12528.739,
   36288.755,   59258.935,   22970.179,
   67950.474,   70171.401,    2220.926,
   72028.599,   86400.000,   14371.401,
Is_True,          83.1662%,
Analysis,STARLINK-3626 - STARLINK-1972,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3884,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1830,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-2310,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1090,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1717,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1115,
       Rise,         Set, Duration (s),
       0.000,   17936.245,   17936.245,
   21635.631,   28229.995,    6594.364,
   30748.130,   33264.370,    2516.239,
   41913.755,   67499.526,   25585.770,
   68428.600,   74643.276,    6214.676,
   77710.282,   84318.276,    6607.994,
Is_True,          75.7584%,
Analysis,STARLINK-3626 - STARLINK-2304,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2090,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-2379,
       Rise,         Set, Duration (s),
    9963.756,   12086.244,    2122.489,
   15616.880,   32195.620,   16578.739,
   32998.130,   42995.620,    9997.489,
   43826.255,   53774.999,    9948.744,
   58612.974,   68399.526,    9786.552,
   69778.599,   86400.000,   16621.401,
Is_True,          75.2956%,
Analysis,STARLINK-3626 - STARLINK-1225,
       Rise,         Set, Duration (s),
       0.000,    6967.495,    6967.495,
    8416.880,   25614.370,   17197.489,
   31254.420,   35795.620,    4541.199,
   36907.505,   64597.377,   27689.872,
   66319.224,   77399.526,   11080.301,
   81343.715,   86400.000,    5056.285,
Is_True,          83.9498%,
Analysis,STARLINK-3626 - STARLINK-2420,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1398,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-1283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2009,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1153,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-2593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2346,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2626,
       Rise,         Set, Duration (s),
       0.000,    1567.495,    1567.495,
    9738.756,   32223.745,   22484.989,
   33054.380,   43164.370,   10109.989,
   43882.505,   50145.968,    6263.462,
   50850.000,   57458.901,    6608.900,
   58613.408,   62999.526,    4386.119,
   64828.565,   77399.560,   12570.995,
   81061.998,   86400.000,    5338.002,
Is_True,          80.2430%,
Analysis,STARLINK-3626 - STARLINK-2371,
       Rise,         Set, Duration (s),
       0.000,    6433.119,    6433.119,
    7966.881,   12029.955,    4063.074,
   16291.920,   22942.455,    6650.535,
   41829.380,   57790.660,   15961.280,
   67084.340,   78012.535,   10928.195,
   84240.892,   86400.000,    2159.108,
Is_True,          53.4668%,
Analysis,STARLINK-3626 - STARLINK-1479,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3712,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2452,
       Rise,         Set, Duration (s),
       0.000,    1792.494,    1792.494,
    7713.756,   32308.154,   24594.398,
   32463.755,   46518.749,   14054.994,
   50794.657,   78299.999,   27505.342,
   82856.724,   86400.000,    3543.276,
Is_True,          82.7436%,
Analysis,STARLINK-3626 - STARLINK-3268,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1085,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-1437,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1260,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3831,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2702,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3106,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-3613,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-1718,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-3733,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-1233,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - STARLINK-1269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3626 - STARLINK-2060,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3626 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   57515.624,   57515.624,
   57628.126,   86400.000,   28771.874,
Is_True,          99.8698%,
Analysis,STARLINK-3626 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   35100.000,   35100.000,
   37125.029,   75600.000,   38474.971,
   75600.000,   86400.000,   10800.000,
Is_True,          97.6562%,
Analysis,STARLINK-3626 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   21600.000,   21600.000,
   21600.000,   53999.999,   32399.999,
   54112.501,   86400.000,   32287.499,
Is_True,          99.8698%,
Analysis,STARLINK-1920 - STARLINK-3396,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-1676,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-1862,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1920 - STARLINK-2133,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1920 - STARLINK-3889,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-1098,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-3206,
       Rise,         Set, Duration (s),
       0.000,    7200.000,    7200.000,
    7207.031,   86400.000,   79192.969,
Is_True,          99.9919%,
Analysis,STARLINK-1920 - STARLINK-3595,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-2103,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-3157,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1920 - STARLINK-3136,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1920 - STARLINK-2540,
       Rise,         Set, Duration (s),
       0.000,   71993.604,   71993.604,
   72230.852,   86400.000,   14169.148,
Is_True,          99.7254%,
Analysis,STARLINK-1920 - STARLINK-3717,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-3543,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1920 - FALCON 9 DEB19,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-1187,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-2416,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1920 - STARLINK-1790,
       Rise,         Set, Duration (s),
    1801.007,   13045.176,   11244.168,
   19806.887,   31490.712,   11683.825,
   37808.240,   49489.765,   11681.525,
   55806.854,   67489.153,   11682.298,
   73807.736,   85492.907,   11685.171,
Is_True,          67.1030%,
Analysis,STARLINK-1920 - STARLINK-1942,
       Rise,         Set, Duration (s),
       0.000,    6260.892,    6260.892,
