
SOAP Analysis Report Output for starlink_100_sats_8.orb,
Generated: Mon Jan 09 15:02:24 2023,
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-71,
       Rise,         Set, Duration (s),
       0.000,    2608.293,    2608.293,
    7217.012,   13833.030,    6616.018,
   15848.957,   34114.359,   18265.401,
   36143.120,   45781.646,    9638.525,
   47790.155,   57013.715,    9223.560,
   59041.826,   86400.000,   27358.174,
Is_True,          85.3125%,
Analysis,STARLINK-1621 - STARLINK-3155,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2330,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3153,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2117,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2415,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2616,
       Rise,         Set, Duration (s),
   46437.677,   47391.140,     953.463,
   60535.273,   61637.358,    1102.084,
   71896.728,   75774.431,    3877.703,
   86211.415,   86400.000,     188.585,
Is_True,           7.0855%,
Analysis,STARLINK-1621 - STARLINK-1664,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2471,
       Rise,         Set, Duration (s),
    2978.103,    4077.403,    1099.300,
   17342.047,   18454.310,    1112.263,
   31717.383,   32820.114,    1102.731,
   46081.482,   47196.840,    1115.358,
   54709.031,   61562.475,    6853.445,
   71952.896,   75939.021,    3986.125,
   86317.208,   86400.000,      82.792,
Is_True,          17.7685%,
Analysis,STARLINK-1621 - STARLINK-2369,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3552,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-1916,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1621 - STARLINK-2179,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-1364,
       Rise,         Set, Duration (s),
       0.000,     148.452,     148.452,
   10684.104,   14499.355,    3815.250,
   25033.847,   28846.279,    3812.432,
   39387.444,   40324.255,     936.811,
   53739.119,   54672.509,     933.390,
   68094.901,   69016.303,     921.402,
   82448.504,   83362.667,     914.163,
Is_True,          13.2892%,
Analysis,STARLINK-1621 - STARLINK-1774,
       Rise,         Set, Duration (s),
     193.866,   10641.432,   10447.566,
   14646.026,   25012.784,   10366.758,
   29075.650,   39359.425,   10283.775,
   43536.875,   53723.255,   10186.380,
   57974.595,   65202.612,    7228.017,
   75322.646,   79534.804,    4212.158,
Is_True,          61.0239%,
Analysis,STARLINK-1621 - STARLINK-2023,
       Rise,         Set, Duration (s),
       0.000,   61241.855,   61241.855,
   65644.069,   71324.687,    5680.618,
   75828.089,   86400.000,   10571.911,
Is_True,          89.6926%,
Analysis,STARLINK-1621 - STARLINK-1917,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3786,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3189,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2512,
       Rise,         Set, Duration (s),
   10698.862,   11387.119,     688.257,
   25067.249,   25727.738,     660.489,
   39437.684,   40065.517,     627.834,
   53808.111,   54404.112,     596.001,
   68181.365,   68739.042,     557.677,
   82554.431,   83075.012,     520.582,
Is_True,           4.2255%,
Analysis,STARLINK-1621 - STARLINK-2428,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3296,
       Rise,         Set, Duration (s),
     577.680,   86400.000,   85822.320,
Is_True,          99.3314%,
Analysis,STARLINK-1621 - STARLINK-2581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-1354,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-1761,
       Rise,         Set, Duration (s),
       0.000,     257.013,     257.013,
   13761.370,   14622.127,     860.757,
   28108.421,   28983.183,     874.762,
   39585.246,   43346.709,    3761.463,
   53930.162,   57706.008,    3775.846,
   68279.583,   72068.003,    3788.421,
   82626.037,   86400.000,    3773.963,
Is_True,          19.7827%,
Analysis,STARLINK-1621 - STARLINK-3347,
       Rise,         Set, Duration (s),
   17452.309,   18524.353,    1072.044,
Is_True,           1.2408%,
Analysis,STARLINK-1621 - STARLINK-3226,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-1580,
       Rise,         Set, Duration (s),
    3037.794,    3810.269,     772.475,
   17385.557,   18183.271,     797.714,
   31740.907,   32548.152,     807.245,
   46089.788,   46919.991,     830.203,
   57571.995,   61284.107,    3712.112,
   71928.424,   75654.858,    3726.433,
   86278.752,   86400.000,     121.248,
Is_True,          12.4623%,
Analysis,STARLINK-1621 - STARLINK-1506,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2250,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-1610,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-1730,
       Rise,         Set, Duration (s),
   17928.497,   18623.291,     694.793,
   32250.839,   32997.977,     747.138,
   46561.621,   47384.432,     822.811,
   60890.398,   61752.709,     862.311,
   75208.135,   76132.123,     923.988,
Is_True,           4.6887%,
Analysis,STARLINK-1621 - STARLINK-2604,
       Rise,         Set, Duration (s),
    3937.241,   14162.309,   10225.068,
   18261.953,   28529.239,   10267.286,
   32613.041,   42911.384,   10298.343,
   46942.915,   57273.542,   10330.628,
   61298.857,   71650.222,   10351.366,
   78515.414,   86007.188,    7491.773,
Is_True,          68.2459%,
Analysis,STARLINK-1621 - STARLINK-1030,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3745,
       Rise,         Set, Duration (s),
     154.897,    7334.957,    7180.060,
   14568.488,   21750.427,    7181.938,
   35833.342,   43072.452,    7239.110,
   50263.903,   57509.963,    7246.061,
   61947.638,   69203.635,    7255.996,
   75721.017,   86400.000,   10678.983,
Is_True,          54.1460%,
Analysis,STARLINK-1621 - STARLINK-3557,
       Rise,         Set, Duration (s),
   53276.090,   54202.420,     926.330,
Is_True,           1.0721%,
Analysis,STARLINK-1621 - STARLINK-1460,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3887,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2219,
       Rise,         Set, Duration (s),
       0.000,     365.498,     365.498,
   13870.155,   14759.610,     889.455,
   28280.647,   29152.385,     871.738,
   42691.490,   43544.376,     852.887,
   57103.828,   57935.310,     831.482,
   71516.822,   72325.088,     808.266,
   85931.099,   86400.000,     468.901,
Is_True,           5.8892%,
Analysis,STARLINK-1621 - STARLINK-2398,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3148,
       Rise,         Set, Duration (s),
   10379.772,   11392.298,    1012.526,
   24845.666,   25793.380,     947.714,
   39333.245,   40173.428,     840.183,
   53820.892,   54552.818,     731.926,
   68340.634,   68900.908,     560.274,
Is_True,           4.7368%,
Analysis,STARLINK-1621 - STARLINK-2157,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2435,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-2122,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-1274,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3361,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1621 - STARLINK-2252,
       Rise,         Set, Duration (s),
       0.000,     335.974,     335.974,
   13813.746,   14724.726,     910.980,
   28196.862,   29115.390,     918.528,
   42582.487,   43503.716,     921.229,
   56965.887,   57894.085,     928.198,
   71351.888,   72281.987,     930.099,
   85735.572,   86400.000,     664.428,
Is_True,           6.4924%,
Analysis,STARLINK-1621 - STARLINK-1867,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - STARLINK-3627,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1621 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    5840.397,    5840.397,
    7809.759,   17376.185,    9566.426,
   19340.932,   25987.383,    6646.451,
   30901.793,   34751.361,    3849.568,
   36683.028,   46303.004,    9619.976,
   48221.126,   63610.815,   15389.689,
   65524.414,   69404.021,    3879.608,
   77098.558,   80994.201,    3895.642,
   82881.807,   86400.000,    3518.193,
Is_True,          71.9976%,
Analysis,STARLINK-1621 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5848.954,    5848.954,
    7827.403,   17395.579,    9568.176,
   19370.705,   34719.905,   15349.200,
   36666.210,   46302.992,    9636.783,
   48230.246,   52078.379,    3848.134,
   54008.646,   63622.956,    9614.310,
   65551.790,   75173.267,    9621.477,
   77086.080,   80958.832,    3872.752,
   82856.613,   86400.000,    3543.387,
Is_True,          82.0639%,
Analysis,STARLINK-1621 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    5832.401,    5832.401,
    7820.148,   17390.011,    9569.863,
   19348.892,   34735.443,   15386.551,
   36688.405,   46280.992,    9592.587,
   48225.564,   63637.024,   15411.460,
   65543.769,   75195.837,    9652.069,
   77108.194,   80967.191,    3858.997,
   82881.100,   86400.000,    3518.900,
Is_True,          84.2857%,
Analysis,STARLINK-1621 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    5856.717,    5856.717,
    7812.764,   17408.891,    9596.127,
   19342.142,   34725.099,   15382.957,
   36659.136,   46306.952,    9647.816,
   48221.412,   63649.267,   15427.855,
   65528.367,   75192.871,    9664.504,
   77076.629,   80963.409,    3886.781,
Is_True,          80.3967%,
Analysis,STARLINK-1621 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5837.938,    5837.938,
    7795.092,   17387.313,    9592.221,
   19355.410,   34751.915,   15396.504,
   36663.633,   46300.627,    9636.993,
   48201.775,   63630.551,   15428.776,
   65545.162,   75216.195,    9671.033,
   77089.172,   80996.247,    3907.075,
   82860.247,   86400.000,    3539.753,
Is_True,          84.5027%,
Analysis,STARLINK-3615 - STARLINK-3176,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1312,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3604,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3902,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3154,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1467,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1783,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3633,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2350,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3359,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1074,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3291,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1206,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1353,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3744,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1481,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1888,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2426,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1657,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3303,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1346,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3141,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-71,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3155,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2330,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3153,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2117,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2415,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2616,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1664,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2471,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2369,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3552,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1916,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2179,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1364,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1774,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2023,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1917,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3786,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3189,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2512,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2428,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3296,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1354,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1761,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3347,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3226,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1506,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2250,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1610,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1730,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2604,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1030,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3745,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3557,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1460,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3887,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2219,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2398,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3148,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2157,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2435,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2122,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1274,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3361,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-2252,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-1867,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - STARLINK-3627,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3615 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1312,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3604,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3902,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3154,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1467,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1783,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3633,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2350,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3359,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1074,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3291,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1206,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1353,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3744,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1481,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1888,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2426,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1657,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3303,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1346,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3141,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-71,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3155,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2330,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3153,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2117,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2415,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2616,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1664,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2471,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2369,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3552,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1916,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2179,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1364,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1774,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2023,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1917,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3786,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3189,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2512,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2428,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3296,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1354,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1761,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3347,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3226,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1506,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2250,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1610,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1730,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-2604,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-1030,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3176 - STARLINK-3745,
       Rise,         Set, Duration (s),
