
SOAP Analysis Report Output for starlink_80_sats_21.orb,
Generated: Mon Jan 09 14:14:44 2023,
Analysis,STARLINK-1975 - STARLINK-1512,
       Rise,         Set, Duration (s),
   71655.364,   72456.901,     801.536,
   85841.357,   86400.000,     558.643,
Is_True,           1.5743%,
Analysis,STARLINK-1975 - STARLINK-3603,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1975 - STARLINK-2545,
       Rise,         Set, Duration (s),
   35318.266,   36623.292,    1305.026,
Is_True,           1.5104%,
Analysis,STARLINK-1975 - STARLINK-1008,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1975 - STARLINK-3804,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1975 - STARLINK-3277,
       Rise,         Set, Duration (s),
       0.000,    3599.992,    3599.992,
    6301.757,   12597.735,    6295.978,
   14456.368,   20641.964,    6185.596,
   22558.763,   28742.991,    6184.228,
   30712.807,   36897.645,    6184.838,
   39600.898,   45785.481,    6184.582,
   47703.010,   53940.211,    6237.201,
   55856.783,   79086.527,   23229.745,
   79315.613,   86400.000,    7084.387,
Is_True,          82.3918%,
Analysis,STARLINK-1975 - STARLINK-1594,
       Rise,         Set, Duration (s),
   53678.627,   54016.954,     338.327,
   67780.627,   68431.210,     650.583,
   79112.138,   79912.861,     800.722,
Is_True,           2.0713%,
Analysis,STARLINK-1975 - STARLINK-1483,
       Rise,         Set, Duration (s),
    3308.636,    3960.283,     651.646,
Is_True,           0.7542%,
Analysis,STARLINK-1975 - STARLINK-3681,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1975 - STARLINK-1443,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1975 - STARLINK-2731,
       Rise,         Set, Duration (s),
       0.000,    6414.819,    6414.819,
    7871.099,   14704.136,    6833.037,
   24845.905,   25589.984,     744.079,
Is_True,          16.1944%,
Analysis,STARLINK-1975 - STARLINK-3320,
       Rise,         Set, Duration (s),
     143.777,   10797.741,   10653.964,
   12600.968,   16956.473,    4355.505,
   18030.156,   25169.985,    7139.829,
   25793.736,   35998.570,   10204.835,
   37801.764,   41847.429,    4045.665,
   43650.675,   67049.765,   23399.090,
   68992.839,   78299.072,    9306.233,
   80102.117,   86400.000,    6297.883,
Is_True,          87.2720%,
Analysis,STARLINK-1975 - STARLINK-3328,
       Rise,         Set, Duration (s),
       0.000,    5392.945,    5392.945,
   10803.542,   24289.425,   13485.883,
   27014.089,   32399.756,    5385.667,
   33760.569,   38576.926,    4816.357,
   39603.755,   57589.433,   17985.678,
   64807.275,   83464.207,   18656.932,
Is_True,          76.0688%,
Analysis,STARLINK-1975 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    2715.026,    2715.026,
    6904.862,    9007.638,    2102.776,
   11173.477,   20324.613,    9151.135,
   22484.818,   31623.438,    9138.620,
   33783.045,   42938.492,    9155.447,
   50878.432,   59932.445,    9054.013,
   62085.603,   71236.264,    9150.661,
   73385.194,   82543.223,    9158.028,
   84693.557,   86400.000,    1706.443,
Is_True,          70.9863%,
Analysis,STARLINK-1975 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    3358.442,    3358.442,
    5524.854,    9020.465,    3495.611,
   11185.419,   20334.785,    9149.366,
   22496.303,   31630.812,    9134.509,
   33786.878,   42955.204,    9168.325,
   45116.514,   48620.141,    3503.627,
   50779.397,   59940.835,    9161.439,
   62095.838,   71246.682,    9150.844,
   73394.353,   80738.960,    7344.607,
   84707.801,   86400.000,    1692.199,
Is_True,          75.4155%,
Analysis,STARLINK-1975 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    3358.227,    3358.227,
    5519.670,    9003.786,    3484.116,
   11162.156,   20323.311,    9161.155,
   22488.789,   31650.341,    9161.552,
   33812.245,   42964.531,    9152.286,
   45122.193,   48615.381,    3493.188,
   50769.456,   59285.762,    8516.306,
   62078.954,   71253.752,    9174.799,
   73407.085,   82574.585,    9167.500,
   84723.001,   86400.000,    1676.999,
Is_True,          76.7895%,
Analysis,STARLINK-1975 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    3330.437,    3330.437,
    5493.653,    8986.494,    3492.840,
   11149.946,   20306.568,    9156.622,
   22469.975,   31635.041,    9165.066,
   33796.006,   42934.093,    9138.087,
   45091.354,   48588.857,    3497.503,
   50745.530,   59908.112,    9162.583,
   62062.580,   71237.689,    9175.110,
   73390.752,   82546.083,    9155.331,
   84692.141,   86400.000,    1707.859,
Is_True,          77.5248%,
Analysis,STARLINK-1975 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    3339.576,    3339.576,
    5505.940,    9003.981,    3498.041,
   11169.595,   20305.097,    9135.502,
   22465.832,   31615.794,    9149.962,
   33776.207,   42938.069,    9161.862,
   45097.363,   48602.867,    3505.504,
   50762.002,   59914.223,    9152.220,
   62066.413,   71221.157,    9154.744,
   73371.955,   82542.858,    9170.902,
   84690.339,   86400.000,    1709.661,
Is_True,          77.5208%,
Analysis,STARLINK-3370 - STARLINK-1596,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1909,
       Rise,         Set, Duration (s),
       0.000,    3589.077,    3589.077,
    3763.759,   17992.136,   14228.377,
   18154.350,   32385.971,   14231.621,
   32529.115,   46158.819,   13629.703,
   46894.626,   60565.590,   13670.964,
   61281.050,   74974.055,   13693.005,
   75684.880,   86198.066,   10513.186,
Is_True,          96.7083%,
Analysis,STARLINK-3370 - STARLINK-3793,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-1142,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-2736,
       Rise,         Set, Duration (s),
       0.000,    3419.768,    3419.768,
   10127.063,   11489.530,    1362.467,
   20886.948,   28164.829,    7277.881,
   29495.748,   38924.722,    9428.974,
   40255.222,   50225.586,    9970.364,
   56929.747,   58296.840,    1367.092,
   67689.529,   74975.054,    7285.525,
   76297.519,   85735.089,    9437.570,
Is_True,          57.3491%,
Analysis,STARLINK-3370 - STARLINK-1644,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-3618,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-2345,
       Rise,         Set, Duration (s),
   20743.843,   21844.040,    1100.197,
   28837.389,   39410.325,   10572.936,
   39610.370,   86400.000,   46789.630,
Is_True,          67.6652%,
Analysis,STARLINK-3370 - STARLINK-2474,
       Rise,         Set, Duration (s),
   10504.072,   11544.276,    1040.204,
   24446.295,   25959.535,    1513.240,
   38861.014,   40375.396,    1514.383,
   53275.204,   54791.984,    1516.780,
   61827.296,   69209.087,    7381.791,
   76241.929,   83627.289,    7385.360,
Is_True,          23.5553%,
Analysis,STARLINK-3370 - STARLINK-1471,
       Rise,         Set, Duration (s),
       0.000,    6519.077,    6519.077,
    7850.453,   17298.169,    9447.717,
   18629.856,   25914.423,    7284.568,
   35346.952,   36692.286,    1345.334,
   46125.820,   47472.764,    1346.944,
   56902.942,   58255.759,    1352.817,
   67679.812,   74969.146,    7289.335,
   76302.640,   85746.646,    9444.007,
Is_True,          50.9604%,
Analysis,STARLINK-3370 - STARLINK-1982,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-3415,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1887,
       Rise,         Set, Duration (s),
    6337.366,    7907.469,    1570.103,
   14420.019,   75135.490,   60715.471,
   75807.266,   85905.077,   10097.810,
Is_True,          83.7771%,
Analysis,STARLINK-3370 - STARLINK-2269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-2039,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3900,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-2444,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3668,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1461,
       Rise,         Set, Duration (s),
       0.000,    3440.112,    3440.112,
   10069.426,   17852.217,    7782.792,
   24481.185,   31730.643,    7249.458,
   33022.163,   46143.674,   13121.511,
   47434.473,   60556.321,   13121.847,
   61847.908,   74970.106,   13122.198,
   76260.953,   83511.159,    7250.206,
Is_True,          75.3335%,
Analysis,STARLINK-3370 - STARLINK-2544,
       Rise,         Set, Duration (s),
    2876.025,    4334.857,    1458.832,
   11427.665,   18249.088,    6821.423,
   28530.957,   35351.789,    6820.832,
   42444.583,   49772.917,    7328.334,
   56866.965,   58324.914,    1457.949,
   65418.850,   72745.545,    7326.694,
   79845.527,   86400.000,    6554.473,
Is_True,          43.7136%,
Analysis,STARLINK-3370 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1455,
       Rise,         Set, Duration (s),
       0.000,     801.403,     801.403,
    7836.041,   15210.429,    7374.387,
   22249.851,   29620.994,    7371.143,
   36173.868,   46726.537,   10552.669,
   50588.939,   61137.963,   10549.024,
   67690.586,   75119.140,    7428.553,
   76241.334,   86400.000,   10158.666,
Is_True,          62.7730%,
Analysis,STARLINK-3370 - STARLINK-2746,
       Rise,         Set, Duration (s),
       0.000,    7058.309,    7058.309,
   13675.811,   20931.135,    7255.324,
   28083.397,   35337.810,    7254.413,
   36621.649,   49743.650,   13122.001,
   51029.884,   64150.755,   13120.871,
   65437.579,   78557.151,   13119.571,
   79846.477,   86400.000,    6553.523,
Is_True,          78.1065%,
Analysis,STARLINK-3370 - STARLINK-2115,
       Rise,         Set, Duration (s),
    3809.259,   13739.714,    9930.455,
   15061.670,   24990.404,    9928.734,
   28991.560,   38920.231,    9928.671,
   40243.082,   47496.075,    7252.993,
   54172.782,   64653.936,   10481.154,
   65423.190,   78584.902,   13161.711,
   79879.579,   86400.000,    6520.421,
Is_True,          77.7826%,
Analysis,STARLINK-3370 - STARLINK-2550,
       Rise,         Set, Duration (s),
       0.000,    3445.077,    3445.077,
   10035.533,   17350.029,    7314.496,
   24449.043,   31764.235,    7315.192,
   38864.019,   46179.820,    7315.801,
   53278.227,   54725.931,    1447.704,
   61825.597,   69142.181,    7316.584,
   76240.372,   83557.713,    7317.341,
Is_True,          48.0002%,
Analysis,STARLINK-3370 - STARLINK-1015,
       Rise,         Set, Duration (s),
    3330.434,   10200.553,    6870.119,
   17254.819,   24615.220,    7360.401,
   31667.915,   39029.477,    7361.561,
   46081.517,   53446.098,    7364.581,
   54630.370,   67862.836,   13232.466,
   69044.171,   82285.102,   13240.930,
   82954.462,   86400.000,    3445.538,
Is_True,          68.1431%,
Analysis,STARLINK-3370 - STARLINK-1680,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1874,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-2361,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1921,
       Rise,         Set, Duration (s),
     191.543,   10637.624,   10446.080,
   14599.818,   25044.826,   10445.007,
   29008.947,   39451.505,   10442.558,
   40214.135,   53859.423,   13645.288,
   54622.231,   68267.066,   13644.835,
   69030.547,   82139.323,   13108.775,
   83439.077,   86400.000,    2960.923,
Is_True,          86.4508%,
Analysis,STARLINK-3370 - STARLINK-3227,
       Rise,         Set, Duration (s),
       0.000,   14399.949,   14399.949,
   14400.013,   25199.977,   10799.964,
   25200.042,   39599.934,   14399.892,
   39600.001,   61199.977,   21599.976,
   61200.044,   86400.000,   25199.956,
Is_True,          99.9997%,
Analysis,STARLINK-3370 - STARLINK-1085,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-3235,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3398,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3879,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1225,
       Rise,         Set, Duration (s),
       0.000,    7035.441,    7035.441,
   10988.599,   21439.508,   10450.909,
   25392.995,   35844.641,   10451.646,
   42466.747,   50249.254,    7782.507,
   56872.726,   64654.929,    7782.203,
   71278.416,   79060.104,    7781.688,
   85684.983,   86400.000,     715.017,
Is_True,          60.1845%,
Analysis,STARLINK-3370 - STARLINK-2644,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3680,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - FALCON 9 DEB14,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-1525,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-2245,
       Rise,         Set, Duration (s),
    6486.197,   13743.403,    7257.206,
   15041.969,   22299.334,    7257.365,
   28945.861,   39411.837,   10465.976,
   43384.544,   53851.341,   10466.797,
   60497.664,   67755.655,    7257.991,
   69054.772,   76312.864,    7258.091,
   82959.673,   86400.000,    3440.327,
Is_True,          61.8099%,
Analysis,STARLINK-3370 - STARLINK-1677,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-2148,
       Rise,         Set, Duration (s),
       0.000,   61035.299,   61035.299,
   61232.971,   79093.989,   17861.018,
   79298.036,   86400.000,    7101.964,
Is_True,          99.5350%,
Analysis,STARLINK-3370 - STARLINK-1342,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1282,
       Rise,         Set, Duration (s),
       0.000,    3144.956,    3144.956,
    3787.241,   14365.555,   10578.313,
   20882.873,   28287.469,    7404.596,
   35285.472,   36406.097,    1120.624,
   60895.226,   61537.242,     642.016,
   86034.622,   86400.000,     365.378,
Is_True,          26.9165%,
Analysis,STARLINK-3370 - STARLINK-3287,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3829,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-3762,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3883,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1690,
       Rise,         Set, Duration (s),
    6843.573,   11080.947,    4237.374,
   24415.249,   25500.238,    1084.989,
   38843.220,   39921.726,    1078.505,
   50103.927,   54347.082,    4243.155,
   64521.640,   68777.273,    4255.633,
   78939.641,   86348.794,    7409.153,
Is_True,          25.8204%,
Analysis,STARLINK-3370 - STARLINK-1843,
       Rise,         Set, Duration (s),
   21232.055,   22320.679,    1088.624,
   35112.486,   36241.513,    1129.027,
   43228.238,   53815.685,   10587.447,
   54010.691,   86400.000,   32389.309,
Is_True,          52.3083%,
Analysis,STARLINK-3370 - STARLINK-1512,
       Rise,         Set, Duration (s),
     658.687,   13770.611,   13111.924,
   15062.272,   28174.100,   13111.828,
   29466.476,   42578.326,   13111.850,
   43870.626,   51114.337,    7243.711,
   57738.821,   65519.348,    7780.526,
   72143.644,   79925.053,    7781.409,
Is_True,          71.9227%,
Analysis,STARLINK-3370 - STARLINK-3603,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-2545,
       Rise,         Set, Duration (s),
     178.801,   10113.068,    9934.267,
   11484.465,   20930.967,    9446.502,
   22246.202,   29033.320,    6787.118,
   38931.148,   39810.305,     879.158,
   49752.380,   51086.624,    1334.245,
   60551.171,   67793.790,    7242.619,
   68632.720,   78614.481,    9981.761,
   79399.382,   83416.644,    4017.262,
Is_True,          57.4339%,
Analysis,STARLINK-3370 - STARLINK-1008,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3804,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-3277,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-1594,
       Rise,         Set, Duration (s),
    2861.835,   10672.950,    7811.115,
   17276.302,   24547.975,    7271.673,
   31690.193,   38962.119,    7271.926,
   40236.261,   53378.502,   13142.241,
   54650.700,   67793.393,   13142.693,
   69066.479,   82210.489,   13144.010,
   82960.856,   86400.000,    3439.144,
Is_True,          75.4894%,
Analysis,STARLINK-3370 - STARLINK-1483,
       Rise,         Set, Duration (s),
       0.000,    2966.169,    2966.169,
    3758.269,   13708.426,    9950.157,
   15042.169,   22308.554,    7266.386,
   31689.905,   38968.149,    7278.244,
   40277.325,   49710.280,    9432.955,
   56925.066,   58308.224,    1383.158,
   67669.032,   74955.892,    7286.860,
   76265.290,   86229.563,    9964.273,
Is_True,          64.2688%,
Analysis,STARLINK-3370 - STARLINK-3681,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-1443,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3370 - STARLINK-2731,
       Rise,         Set, Duration (s),
       0.000,    3592.325,    3592.325,
    3798.243,   14353.256,   10555.013,
   20894.572,   22430.551,    1535.980,
   32128.242,   33230.389,    1102.147,
   46493.661,   47107.420,     613.759,
   57271.983,   58322.136,    1050.154,
   71173.241,   72718.681,    1545.440,
   79257.115,   86400.000,    7142.885,
Is_True,          31.4094%,
Analysis,STARLINK-3370 - STARLINK-3320,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - STARLINK-3328,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    2660.618,    2660.618,
    6597.154,   46646.201,   40049.047,
   50985.063,   86400.000,   35414.937,
Is_True,          90.4220%,
Analysis,STARLINK-3370 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   82492.457,   82492.457,
   83738.514,   86400.000,    2661.486,
Is_True,          98.5578%,
Analysis,STARLINK-3370 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   60033.947,   60033.947,
   61709.548,   86400.000,   24690.452,
Is_True,          98.0606%,
Analysis,STARLINK-3370 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3370 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1596 - STARLINK-1909,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3793,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1142,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2736,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1644,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3618,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2345,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2474,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1471,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1982,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3415,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1887,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2039,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3900,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2444,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3668,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1461,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2544,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1455,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2746,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2115,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2550,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1015,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1680,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1874,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2361,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1921,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3227,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1085,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3235,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3398,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3879,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2644,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3680,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - FALCON 9 DEB14,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1525,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1677,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2148,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1342,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1282,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3287,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3762,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3883,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1690,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1843,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1512,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3603,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2545,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1008,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3804,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3277,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1594,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1483,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3681,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-1443,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-2731,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3320,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - STARLINK-3328,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1596 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1909 - STARLINK-3793,
       Rise,         Set, Duration (s),
       0.000,    3037.029,    3037.029,
    7200.002,   11530.783,    4330.781,
   14861.014,   86400.000,   71538.986,
Is_True,          91.3273%,
Analysis,STARLINK-1909 - STARLINK-1142,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1909 - STARLINK-2736,
       Rise,         Set, Duration (s),
   10311.788,   11237.877,     926.089,
   71484.397,   72344.075,     859.679,
   82769.905,   83238.895,     468.990,
Is_True,           2.6097%,
Analysis,STARLINK-1909 - STARLINK-1644,
       Rise,         Set, Duration (s),
