
SOAP Analysis Report Output for starlink_80_sats_49.orb,
Generated: Mon Jan 09 14:29:01 2023,
Analysis,STARLINK-3603 - STARLINK-3797,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-2427,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-3722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-3180,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-1199,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-1347,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-1503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-2688,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-2226,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-2274,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-1032,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - STARLINK-2683,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3603 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-2443,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1289,
       Rise,         Set, Duration (s),
   21501.854,   21762.012,     260.158,
   35875.928,   36238.782,     362.854,
   50250.434,   50715.925,     465.490,
   64644.410,   65172.818,     528.408,
   79033.688,   79635.123,     601.435,
Is_True,           2.5675%,
Analysis,STARLINK-1351 - STARLINK-2493,
       Rise,         Set, Duration (s),
       0.000,     251.316,     251.316,
   13734.705,   14709.841,     975.135,
   28162.604,   29158.142,     995.538,
   42587.654,   43609.134,    1021.479,
   57023.174,   58049.715,    1026.541,
   71455.646,   72493.362,    1037.716,
   85898.803,   86400.000,     501.197,
Is_True,           6.7233%,
Analysis,STARLINK-1351 - STARLINK-2326,
       Rise,         Set, Duration (s),
       0.000,   25154.994,   25154.994,
   25721.186,   39092.470,   13371.284,
   46369.760,   47424.798,    1055.038,
Is_True,          45.8117%,
Analysis,STARLINK-1351 - STARLINK-3531,
       Rise,         Set, Duration (s),
       0.261,   15749.629,   15749.368,
   18225.369,   23343.494,    5118.125,
   29531.511,   35493.376,    5961.865,
   36056.513,   53036.348,   16979.834,
   58556.514,   62999.863,    4443.349,
   67057.401,   86400.000,   19342.599,
Is_True,          78.2351%,
Analysis,STARLINK-1351 - STARLINK-2594,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1681,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1830,
       Rise,         Set, Duration (s),
   67104.399,   86400.000,   19295.601,
Is_True,          22.3329%,
Analysis,STARLINK-1351 - STARLINK-3776,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1459,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-2100,
       Rise,         Set, Duration (s),
   10485.580,   11030.334,     544.754,
   25182.163,   25257.063,      74.900,
Is_True,           0.7172%,
Analysis,STARLINK-1351 - STARLINK-3394,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - FALCON 9 DEB10,
       Rise,         Set, Duration (s),
       0.000,    3592.969,    3592.969,
    5400.000,   28796.375,   23396.374,
   28808.459,   68399.945,   39591.486,
   68850.027,   75599.973,    6749.945,
   75600.000,   86400.000,   10800.000,
Is_True,          97.3736%,
Analysis,STARLINK-1351 - STARLINK-2140,
       Rise,         Set, Duration (s),
       0.000,     441.510,     441.510,
Is_True,           0.5110%,
Analysis,STARLINK-1351 - STARLINK-1861,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1803,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3885,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3374,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1234,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3332,
       Rise,         Set, Duration (s),
       0.000,    3596.238,    3596.238,
    5417.711,   10796.266,    5378.555,
   11042.617,   17757.192,    6714.576,
   18017.867,   28782.372,   10764.505,
   29028.710,   39371.177,   10342.466,
   39631.855,   53757.146,   14125.291,
   61653.880,   86400.000,   24746.120,
Is_True,          87.5784%,
Analysis,STARLINK-1351 - STARLINK-1718,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3108,
       Rise,         Set, Duration (s),
    1057.361,    8848.506,    7791.145,
   12296.877,   18302.000,    6005.123,
   21749.793,   29102.342,    7352.549,
   32551.118,   40343.189,    7792.070,
   43352.504,   49797.680,    6445.176,
   53246.445,   60600.584,    7354.139,
   64050.002,   71401.789,    7351.787,
   74851.258,   81298.138,    6446.880,
   84747.706,   86400.000,    1652.294,
Is_True,          67.3509%,
Analysis,STARLINK-1351 - STARLINK-1644,
       Rise,         Set, Duration (s),
       0.000,    2833.525,    2833.525,
    5928.196,   11835.977,    5907.781,
   14930.931,   20839.181,    5908.250,
   23934.280,   29842.024,    5907.745,
   32937.167,   38845.683,    5908.516,
   41941.184,   50101.460,    8160.276,
   50695.155,   58855.899,    8160.743,
   61951.430,   67860.917,    5909.486,
   70956.832,   76866.885,    5910.053,
   79962.539,   85873.153,    5910.614,
Is_True,          70.0428%,
Analysis,STARLINK-1351 - STARLINK-3109,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1168,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - FALCON 9 DEB6,
       Rise,         Set, Duration (s),
     397.061,   28262.643,   27865.582,
   29225.128,   39541.312,   10316.184,
   40447.134,   74752.858,   34305.724,
   75659.103,   86400.000,   10740.897,
Is_True,          96.3292%,
Analysis,STARLINK-1351 - STARLINK-2524,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1675,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1975,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1992,
       Rise,         Set, Duration (s),
       0.000,   12596.312,   12596.312,
   14656.354,   24938.792,   10282.438,
   25465.384,   35753.539,   10288.155,
   40201.853,   86025.005,   45823.152,
Is_True,          91.4237%,
Analysis,STARLINK-1351 - STARLINK-1186,
       Rise,         Set, Duration (s),
       0.000,   10313.222,   10313.222,
   11217.861,   24696.626,   13478.766,
   25716.370,   39073.551,   13357.181,
   40268.041,   53407.676,   13139.635,
   60645.644,   67741.090,    7095.446,
   75262.162,   76303.838,    1041.676,
Is_True,          67.6226%,
Analysis,STARLINK-1351 - STARLINK-2719,
       Rise,         Set, Duration (s),
       0.000,      41.508,      41.508,
   10629.132,   14416.302,    3787.171,
   25009.122,   25914.852,     905.730,
   39392.219,   40286.533,     894.315,
   53772.966,   54660.235,     887.269,
   68156.724,   69031.275,     874.551,
   82538.242,   83404.184,     865.942,
Is_True,           9.5561%,
Analysis,STARLINK-1351 - STARLINK-1433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3089,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1967,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1582,
       Rise,         Set, Duration (s),
    3387.513,    4147.698,     760.185,
   17599.804,   24720.072,    7120.269,
   31841.526,   39378.687,    7537.161,
   43267.354,   53994.821,   10727.468,
   54700.422,   86400.000,   31699.578,
Is_True,          66.9498%,
Analysis,STARLINK-1351 - STARLINK-1593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-2636,
       Rise,         Set, Duration (s),
   21169.836,   28154.479,    6984.643,
   29448.376,   36708.043,    7259.667,
   43591.529,   50600.790,    7009.261,
Is_True,          24.5990%,
Analysis,STARLINK-1351 - STARLINK-3138,
       Rise,         Set, Duration (s),
   55211.650,   64249.546,    9037.896,
   66011.862,   86400.000,   20388.138,
Is_True,          34.0579%,
Analysis,STARLINK-1351 - STARLINK-1134,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3183,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3050,
       Rise,         Set, Duration (s),
       0.000,   74650.649,   74650.649,
   78785.326,   80071.871,    1286.546,
   83749.282,   86400.000,    2650.718,
Is_True,          90.9582%,
Analysis,STARLINK-1351 - STARLINK-3198,
       Rise,         Set, Duration (s),
       0.000,    3506.499,    3506.499,
   10921.637,   17864.330,    6942.694,
   25692.929,   78613.990,   52921.061,
   83278.425,   86400.000,    3121.575,
Is_True,          76.9581%,
Analysis,STARLINK-1351 - STARLINK-1719,
       Rise,         Set, Duration (s),
   10306.151,   11289.766,     983.614,
   24756.392,   25733.788,     977.396,
   39208.960,   40175.089,     966.129,
   53667.750,   54610.647,     942.897,
   68129.502,   69042.760,     913.258,
   82597.011,   83469.695,     872.683,
Is_True,           6.5463%,
Analysis,STARLINK-1351 - STARLINK-1073,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-2195,
       Rise,         Set, Duration (s),
   10477.544,   11318.050,     840.506,
   24909.045,   25805.091,     896.046,
   39349.318,   40283.106,     933.788,
   53793.644,   57649.500,    3855.856,
   68247.175,   72116.198,    3869.023,
   82704.003,   86400.000,    3695.997,
Is_True,          16.3093%,
Analysis,STARLINK-1351 - STARLINK-3158,
       Rise,         Set, Duration (s),
     150.402,    6597.642,    6447.240,
    7206.925,   14251.829,    7044.904,
   15001.906,   19201.756,    4199.850,
   22198.824,   26400.489,    4201.665,
   29397.773,   60743.594,   31345.821,
   63600.679,   67801.550,    4200.872,
   70799.480,   75002.203,    4202.723,
   77999.956,   82201.091,    4201.135,
   85199.220,   86400.000,    1200.780,
Is_True,          77.5984%,
Analysis,STARLINK-1351 - STARLINK-2330,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1232,
       Rise,         Set, Duration (s),
    4613.051,   17887.760,   13274.709,
   25308.259,   38583.949,   13275.690,
   46005.631,   60195.903,   14190.272,
   66704.955,   80896.814,   14191.859,
Is_True,          63.5793%,
Analysis,STARLINK-1351 - STARLINK-1656,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1857,
       Rise,         Set, Duration (s),
    7009.601,    7491.830,     482.229,
   21390.875,   21987.708,     596.833,
   35795.075,   36458.549,     663.474,
   50192.564,   50937.989,     745.425,
   64606.538,   65399.190,     792.652,
   79013.965,   79868.449,     854.484,
Is_True,           4.7860%,
Analysis,STARLINK-1351 - STARLINK-1621,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1763,
       Rise,         Set, Duration (s),
       0.000,   17936.625,   17936.625,
   25701.372,   46730.538,   21029.166,
   54497.137,   75527.768,   21030.631,
   83295.843,   86400.000,    3104.157,
Is_True,          73.0331%,
Analysis,STARLINK-1351 - STARLINK-3797,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-2427,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-3180,
       Rise,         Set, Duration (s),
       0.000,   39543.744,   39543.744,
   41643.900,   45769.038,    4125.138,
   57900.157,   70012.783,   12112.626,
   72243.897,   82237.496,    9993.599,
Is_True,          76.1286%,
Analysis,STARLINK-1351 - STARLINK-1199,
       Rise,         Set, Duration (s),
       0.000,   10798.484,   10798.484,
   11701.210,   24299.901,   12598.691,
   26327.144,   38699.780,   12372.636,
   40727.119,   53998.052,   13270.933,
   54900.979,   68118.321,   13217.342,
   69356.995,   79199.114,    9842.119,
   81000.350,   85442.964,    4442.614,
Is_True,          88.5912%,
Analysis,STARLINK-1351 - STARLINK-1347,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-2688,
       Rise,         Set, Duration (s),
    6854.271,    7644.074,     789.803,
   21263.350,   22155.967,     892.617,
   35692.657,   36647.070,     954.413,
   50122.538,   54029.663,    3907.125,
   64570.143,   68509.051,    3938.908,
   79018.529,   82971.262,    3952.734,
Is_True,          16.7079%,
Analysis,STARLINK-1351 - STARLINK-2226,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-2274,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-1032,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1351 - STARLINK-2683,
       Rise,         Set, Duration (s),
       0.000,     611.777,     611.777,
   13986.834,   15001.200,    1014.366,
   28374.112,   29382.879,    1008.767,
   42753.949,   43772.028,    1018.079,
   57141.453,   58153.492,    1012.039,
   71521.544,   72542.370,    1020.826,
   85909.276,   86400.000,     490.724,
Is_True,           7.1488%,
Analysis,STARLINK-1351 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    6809.985,    6809.985,
   14622.955,   24095.875,    9472.920,
   26164.349,   35617.203,    9452.854,
   37692.086,   41379.667,    3687.581,
   43459.725,   52776.558,    9316.832,
   56640.550,   64433.439,    7792.889,
   66547.289,   70194.563,    3647.274,
   72311.881,   81716.947,    9405.066,
   83838.540,   86400.000,    2561.460,
Is_True,          71.9292%,
Analysis,STARLINK-1351 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6811.288,    6811.288,
    8844.974,   12579.089,    3734.115,
   14623.055,   24105.993,    9482.938,
   26166.533,   35608.114,    9441.581,
   37683.349,   41374.271,    3690.922,
   43456.355,   52910.522,    9454.167,
   55006.536,   64442.985,    9436.449,
   66551.920,   70197.846,    3645.926,
   72305.263,   81709.339,    9404.076,
   83831.674,   86400.000,    2568.326,
Is_True,          78.3215%,
Analysis,STARLINK-1351 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6806.681,    6806.681,
    8837.223,   12559.208,    3721.985,
   14602.111,   24092.242,    9490.132,
   26151.765,   35628.102,    9476.337,
   37704.701,   41393.656,    3688.955,
   43478.266,   52896.638,    9418.372,
   54991.428,   64424.994,    9433.566,
   66532.059,   70193.211,    3661.152,
   72305.899,   81728.929,    9423.029,
   83852.730,   86400.000,    2547.270,
Is_True,          78.3188%,
Analysis,STARLINK-1351 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6805.718,    6805.718,
    8829.887,   12562.236,    3732.349,
   14598.485,   24085.133,    9486.648,
   26153.802,   35628.713,    9474.911,
   37701.152,   41386.548,    3685.396,
   43463.156,   52899.833,    9436.677,
   54990.021,   64419.525,    9429.504,
   66529.301,   70191.180,    3661.879,
   72314.973,   81726.131,    9411.158,
   83845.735,   86400.000,    2554.265,
Is_True,          78.3316%,
Analysis,STARLINK-1351 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6811.437,    6811.437,
    8855.273,   12581.180,    3725.907,
   14621.613,   24095.985,    9474.373,
   26147.754,   35609.542,    9461.788,
   37680.415,   41369.536,    3689.121,
   43452.705,   52915.119,    9462.413,
   55013.059,   64434.482,    9421.423,
   66536.937,   70191.279,    3654.342,
   72298.915,   81707.822,    9408.907,
   83828.936,   86400.000,    2571.064,
Is_True,          78.3342%,
Analysis,STARLINK-2443 - STARLINK-3642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1289,
       Rise,         Set, Duration (s),
       0.000,   10258.587,   10258.587,
Is_True,          11.8734%,
Analysis,STARLINK-2443 - STARLINK-2493,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-2326,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3531,
       Rise,         Set, Duration (s),
       0.000,   17507.437,   17507.437,
   21150.252,   39318.624,   18168.372,
   39881.510,   46799.861,    6918.351,
   49500.252,   67949.745,   18449.493,
   68400.375,   76499.739,    8099.364,
   80550.251,   85387.240,    4836.988,
Is_True,          85.6250%,
Analysis,STARLINK-2443 - STARLINK-2594,
       Rise,         Set, Duration (s),
    7052.791,    7838.540,     785.749,
   21249.922,   22253.360,    1003.438,
   35527.194,   36586.936,    1059.742,
   49857.868,   50866.496,    1008.628,
   64269.446,   65067.472,     798.025,
Is_True,           5.3884%,
Analysis,STARLINK-2443 - STARLINK-1681,
       Rise,         Set, Duration (s),
       0.000,   39180.063,   39180.063,
   40055.950,   47429.372,    7373.422,
Is_True,          53.8813%,
Analysis,STARLINK-2443 - STARLINK-1830,
       Rise,         Set, Duration (s),
    2964.159,    3867.678,     903.520,
   14130.639,   14901.235,     770.596,
Is_True,           1.9376%,
Analysis,STARLINK-2443 - STARLINK-3776,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1459,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-2100,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3394,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - FALCON 9 DEB10,
       Rise,         Set, Duration (s),
       0.000,   81900.000,   81900.000,
   82821.094,   86400.000,    3578.906,
Is_True,          98.9339%,
Analysis,STARLINK-2443 - STARLINK-2140,
       Rise,         Set, Duration (s),
   59983.679,   86400.000,   26416.321,
Is_True,          30.5744%,
Analysis,STARLINK-2443 - STARLINK-1861,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1803,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3885,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3374,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1234,
       Rise,         Set, Duration (s),
    6886.180,   13727.722,    6841.542,
   21108.590,   22317.684,    1209.094,
   35405.975,   36568.454,    1162.478,
   49749.292,   50772.232,    1022.940,
   64185.423,   64887.147,     701.724,
Is_True,          12.6595%,
Analysis,STARLINK-2443 - STARLINK-3332,
       Rise,         Set, Duration (s),
       0.000,    3357.155,    3357.155,
    3617.831,   21596.353,   17978.522,
   21825.413,   32382.065,   10556.651,
   32642.741,   42746.191,   10103.450,
   47039.720,   60957.299,   13917.579,
   62114.644,   68171.278,    6056.634,
   72242.753,   78268.255,    6025.502,
   83253.860,   86400.000,    3146.140,
Is_True,          82.3399%,
Analysis,STARLINK-2443 - STARLINK-1718,
       Rise,         Set, Duration (s),
       0.000,     404.443,     404.443,
   13890.239,   14777.466,     887.227,
   28141.598,   29101.382,     959.783,
   39568.306,   43392.849,    3824.542,
   53883.059,   57638.525,    3755.467,
   68246.352,   69008.039,     761.687,
   82656.123,   83175.236,     519.113,
Is_True,          12.8614%,
Analysis,STARLINK-2443 - STARLINK-3108,
       Rise,         Set, Duration (s),
       0.000,    4786.695,    4786.695,
    7795.697,   13794.465,    5998.769,
   16802.314,   25037.946,    8235.632,
   28046.608,   34050.176,    6003.567,
   37047.095,   58342.163,   21295.068,
   61350.554,   69588.858,    8238.304,
   72596.545,   78597.551,    6001.006,
   81607.737,   86400.000,    4792.263,
Is_True,          75.6381%,
Analysis,STARLINK-2443 - STARLINK-1644,
       Rise,         Set, Duration (s),
    1200.704,   42005.131,   40804.427,
   45075.710,   51216.973,    6141.264,
   54304.263,   62247.475,    7943.212,
   65332.969,   71472.137,    6139.169,
   74555.847,   82262.863,    7707.016,
   85588.560,   86400.000,     811.440,
Is_True,          80.4937%,
Analysis,STARLINK-2443 - STARLINK-3109,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1168,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - FALCON 9 DEB6,
       Rise,         Set, Duration (s),
       0.000,   10205.898,   10205.898,
   18537.943,   49749.723,   31211.779,
Is_True,          47.9371%,
Analysis,STARLINK-2443 - STARLINK-2524,
       Rise,         Set, Duration (s),
   42602.271,   43537.262,     934.990,
   51043.191,   57985.409,    6942.218,
   65159.206,   75211.324,   10052.118,
   82225.248,   86400.000,    4174.752,
Is_True,          25.5834%,
Analysis,STARLINK-2443 - STARLINK-1675,
       Rise,         Set, Duration (s),
   82294.579,   83160.747,     866.168,
Is_True,           1.0025%,
Analysis,STARLINK-2443 - STARLINK-3527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1975,
       Rise,         Set, Duration (s),
   79163.315,   82906.648,    3743.333,
Is_True,           4.3326%,
Analysis,STARLINK-2443 - STARLINK-1992,
       Rise,         Set, Duration (s),
       0.000,   50025.115,   50025.115,
Is_True,          57.8994%,
Analysis,STARLINK-2443 - STARLINK-1186,
       Rise,         Set, Duration (s),
   75075.093,   75609.192,     534.098,
Is_True,           0.6182%,
Analysis,STARLINK-2443 - STARLINK-2719,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1433,
       Rise,         Set, Duration (s),
   64599.671,   65142.951,     543.280,
   78798.173,   79609.386,     811.213,
Is_True,           1.5677%,
Analysis,STARLINK-2443 - STARLINK-1276,
       Rise,         Set, Duration (s),
   57319.295,   64564.320,    7245.025,
   65401.545,   86400.000,   20998.455,
Is_True,          32.6892%,
Analysis,STARLINK-2443 - STARLINK-3089,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1967,
       Rise,         Set, Duration (s),
       0.000,   33427.256,   33427.256,
Is_True,          38.6890%,
Analysis,STARLINK-2443 - STARLINK-1582,
       Rise,         Set, Duration (s),
    3427.493,    7231.980,    3804.487,
Is_True,           4.4033%,
Analysis,STARLINK-2443 - STARLINK-1593,
       Rise,         Set, Duration (s),
   50113.254,   50589.553,     476.298,
   64295.678,   65005.935,     710.257,
   78524.500,   79375.152,     850.652,
Is_True,           2.3579%,
Analysis,STARLINK-2443 - STARLINK-2636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3138,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2443 - STARLINK-1134,
       Rise,         Set, Duration (s),
   82328.929,   82946.325,     617.396,
Is_True,           0.7146%,
Analysis,STARLINK-2443 - STARLINK-3183,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3050,
       Rise,         Set, Duration (s),
       0.000,   28785.844,   28785.844,
   29299.322,   43185.856,   13886.534,
   43706.260,   85900.700,   42194.439,
Is_True,          98.2255%,
Analysis,STARLINK-2443 - STARLINK-3198,
       Rise,         Set, Duration (s),
       0.000,    7007.509,    7007.509,
    8700.094,   42171.304,   33471.210,
   51436.164,   66906.994,   15470.830,
   72592.974,   86400.000,   13807.026,
Is_True,          80.7368%,
Analysis,STARLINK-2443 - STARLINK-1719,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1073,
       Rise,         Set, Duration (s),
       0.000,    3674.675,    3674.675,
   14061.024,   14984.765,     923.741,
   28205.651,   29118.873,     913.222,
   39518.580,   43259.734,    3741.154,
   53656.263,   54569.617,     913.354,
   67801.188,   68703.464,     902.275,
   79114.346,   82844.064,    3729.718,
Is_True,          17.1275%,
Analysis,STARLINK-2443 - STARLINK-2195,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3158,
       Rise,         Set, Duration (s),
       0.000,   27896.282,   27896.282,
   28952.696,   42151.476,   13198.781,
   45600.458,   57001.070,   11400.612,
   60452.447,   71399.893,   10947.445,
   74851.153,   85799.829,   10948.676,
Is_True,          86.1016%,
Analysis,STARLINK-2443 - STARLINK-2330,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1232,
       Rise,         Set, Duration (s),
       0.000,   10756.858,   10756.858,
   18052.011,   50361.471,   32309.460,
   57658.051,   86400.000,   28741.949,
Is_True,          83.1114%,
Analysis,STARLINK-2443 - STARLINK-1656,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-1857,
       Rise,         Set, Duration (s),
       0.000,    3549.703,    3549.703,
Is_True,           4.1085%,
Analysis,STARLINK-2443 - STARLINK-1621,
       Rise,         Set, Duration (s),
   22747.449,   78745.171,   55997.722,
Is_True,          64.8122%,
Analysis,STARLINK-2443 - STARLINK-1763,
       Rise,         Set, Duration (s),
       0.000,    8371.994,    8371.994,
   19072.154,   34914.725,   15842.570,
   45633.167,   61922.672,   16289.505,
   72627.801,   86400.000,   13772.199,
Is_True,          62.8198%,
Analysis,STARLINK-2443 - STARLINK-3797,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-2427,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2443 - STARLINK-3180,
       Rise,         Set, Duration (s),
       0.000,    7180.661,    7180.661,
    7387.651,   18881.975,   11494.324,
   21730.965,   32269.476,   10538.511,
   37013.383,   46556.534,    9543.151,
   47830.957,   61069.038,   13238.080,
   61499.709,   86156.537,   24656.829,
Is_True,          88.7171%,
