
SOAP Analysis Report Output for starlink_20_sats_48.orb,
Generated: Mon Jan 09 13:33:54 2023,
Is_True,           0.0000%,
Analysis,STARLINK-2735 - STARLINK-3053,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2735 - STARLINK-1245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2735 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2735 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2735 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2735 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2735 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2735 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2735 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2735 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1102 - STARLINK-2128,
       Rise,         Set, Duration (s),
    8991.386,   15310.616,    6319.230,
   27898.967,   34217.414,    6318.447,
   47662.863,   53123.162,    5460.299,
   66566.469,   72024.486,    5458.017,
   85470.868,   86400.000,     929.132,
Is_True,          28.3393%,
Analysis,STARLINK-1102 - STARLINK-1451,
       Rise,         Set, Duration (s),
   21461.391,   21720.290,     258.900,
   35995.125,   36251.337,     256.213,
   53887.584,   56714.262,    2826.678,
   61025.306,   61262.941,     237.635,
   73651.098,   76510.612,    2859.514,
Is_True,           7.4525%,
Analysis,STARLINK-1102 - STARLINK-1368,
       Rise,         Set, Duration (s),
       0.000,     198.378,     198.378,
    4457.390,    7254.984,    2797.594,
   28710.446,   31510.514,    2800.067,
   82760.312,   82982.176,     221.863,
Is_True,           6.9652%,
Analysis,STARLINK-1102 - STARLINK-1378,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1102 - STARLINK-1103,
       Rise,         Set, Duration (s),
       0.000,     168.599,     168.599,
   39430.699,   41556.827,    2126.128,
   58457.534,   61322.137,    2864.603,
   80827.756,   82937.788,    2110.032,
Is_True,           8.4136%,
Analysis,STARLINK-1102 - STARLINK-3053,
       Rise,         Set, Duration (s),
       0.000,   14381.531,   14381.531,
   14456.290,   77381.537,   62925.247,
   79274.716,   86381.943,    7107.227,
Is_True,          97.7014%,
Analysis,STARLINK-1102 - STARLINK-1245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1102 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
       0.000,   13271.374,   13271.374,
   15757.912,   28795.604,   13037.693,
   29281.752,   50396.369,   21114.618,
   50436.037,   68392.088,   17956.051,
   70259.878,   86400.000,   16140.122,
Is_True,          94.3517%,
Analysis,STARLINK-1102 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1102 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1102 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   10696.108,   10696.108,
   10882.804,   30836.274,   19953.470,
   34843.858,   49485.979,   14642.121,
   54901.465,   71864.630,   16963.165,
   78862.904,   86400.000,    7537.096,
Is_True,          80.7777%,
Analysis,STARLINK-1102 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   10699.731,   10699.731,
   10885.590,   30089.796,   19204.206,
   34757.883,   49488.500,   14730.617,
   54904.292,   71864.386,   16960.094,
   78031.225,   86400.000,    8368.775,
Is_True,          80.9762%,
Analysis,STARLINK-1102 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    8458.004,    8458.004,
   12131.805,   32331.517,   20199.712,
   32521.720,   49484.566,   16962.846,
   56394.328,   71868.287,   15473.959,
   76541.243,   86400.000,    9858.757,
Is_True,          82.1218%,
Analysis,STARLINK-1102 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   10694.002,   10694.002,
   10881.591,   32327.540,   21445.948,
   32517.509,   49482.789,   16965.279,
   54900.004,   71865.708,   16965.704,
   76536.972,   86400.000,    9863.028,
Is_True,          87.8865%,
Analysis,STARLINK-1102 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   10695.688,   10695.688,
   10881.318,   32325.948,   21444.630,
   32517.496,   49486.010,   16968.514,
   54154.076,   71862.691,   17708.616,
   76536.789,   86400.000,    9863.211,
Is_True,          88.7508%,
Analysis,STARLINK-2128 - STARLINK-1451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2128 - STARLINK-1368,
       Rise,         Set, Duration (s),
   25186.655,   25755.858,     569.203,
   35959.331,   36498.612,     539.282,
Is_True,           1.2830%,
Analysis,STARLINK-2128 - STARLINK-1378,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2128 - STARLINK-1103,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2128 - STARLINK-3053,
       Rise,         Set, Duration (s),
    1480.994,   13949.558,   12468.564,
   15430.971,   60731.095,   45300.124,
   66168.905,   80531.101,   14362.196,
   82818.899,   86400.000,    3581.101,
Is_True,          87.6296%,
Analysis,STARLINK-2128 - STARLINK-1245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2128 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
      32.523,   12592.088,   12559.565,
   14580.287,   26767.078,   12186.791,
   36007.921,   41392.078,    5384.157,
   43211.440,   47913.564,    4702.124,
   52882.918,   68163.564,   15280.646,
   74989.169,   86400.000,   11410.831,
Is_True,          71.2085%,
Analysis,STARLINK-2128 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2128 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2128 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    5723.499,    9220.064,    3496.565,
   11374.062,   20524.528,    9150.465,
   22683.615,   30861.537,    8177.922,
   34796.125,   37518.533,    2722.408,
   45344.593,   48835.378,    3490.784,
   50998.195,   60136.686,    9138.491,
   62301.029,   71456.469,    9155.439,
   84958.809,   86400.000,    1441.191,
Is_True,          54.1357%,
Analysis,STARLINK-2128 - IOAG-North1,
       Rise,         Set, Duration (s),
    5737.019,    9241.415,    3504.396,
   11396.827,   20547.868,    9151.041,
   22703.139,   30211.322,    7508.183,
   34228.522,   37521.123,    3292.601,
   45352.005,   48849.021,    3497.016,
   51013.978,   60163.120,    9149.142,
   62326.670,   71457.563,    9130.893,
   84962.507,   86400.000,    1437.493,
Is_True,          54.0171%,
Analysis,STARLINK-2128 - IOAG-North2,
       Rise,         Set, Duration (s),
    5711.436,    8474.749,    2763.312,
   12352.322,   20552.633,    8200.311,
   22713.506,   31874.226,    9160.720,
   34035.207,   37529.557,    3494.349,
   45339.272,   48823.778,    3484.506,
   56657.136,   60156.559,    3499.423,
   62324.986,   71484.063,    9159.077,
   73651.078,   77142.990,    3491.911,
   84962.342,   86400.000,    1437.658,
Is_True,          51.7260%,
Analysis,STARLINK-2128 - IOAG-South1,
       Rise,         Set, Duration (s),
    5699.958,    9204.448,    3504.491,
   11363.922,   20533.598,    9169.676,
   22697.623,   31845.869,    9148.246,
   34002.970,   37495.472,    3492.502,
   45314.964,   48810.579,    3495.615,
   50976.516,   60138.051,    9161.534,
   62307.206,   71466.875,    9159.669,
   73627.174,   77111.033,    3483.859,
   84929.185,   86400.000,    1470.815,
Is_True,          60.2852%,
Analysis,STARLINK-2128 - IOAG-South2,
       Rise,         Set, Duration (s),
    5721.155,    9215.227,    3494.072,
   11365.988,   20517.975,    9151.987,
   22677.294,   31838.192,    9160.898,
   34002.763,   37502.380,    3499.616,
   45336.809,   48833.303,    3496.494,
   50993.083,   60128.798,    9135.716,
   62293.182,   71445.821,    9152.638,
   73613.522,   77109.154,    3495.632,
   84944.981,   86400.000,    1455.019,
Is_True,          60.2339%,
Analysis,STARLINK-1451 - STARLINK-1368,
       Rise,         Set, Duration (s),
   14189.535,   15021.016,     831.481,
Is_True,           0.9624%,
Analysis,STARLINK-1451 - STARLINK-1378,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1451 - STARLINK-1103,
       Rise,         Set, Duration (s),
   39897.999,   75381.944,   35483.946,
   82652.767,   83021.915,     369.148,
Is_True,          41.4966%,
Analysis,STARLINK-1451 - STARLINK-3053,
       Rise,         Set, Duration (s),
       0.000,    5381.098,    5381.098,
    7668.485,   13031.525,    5363.040,
   14868.491,   28331.513,   13463.022,
   29718.495,   39581.508,    9863.013,
   46800.884,   57581.530,   10780.646,
   58068.475,   62531.541,    4463.066,
   65268.479,   71531.096,    6262.617,
   74268.489,   85874.831,   11606.341,
Is_True,          77.7579%,
Analysis,STARLINK-1451 - STARLINK-1245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1451 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
       4.395,    7195.602,    7191.207,
    7204.398,   17988.561,   10784.163,
   24336.041,   57146.374,   32810.333,
   57611.436,   85918.244,   28306.808,
Is_True,          91.5423%,
Analysis,STARLINK-1451 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1451 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1451 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    5838.696,    5838.696,
    7995.046,   17295.332,    9300.286,
   19451.561,   28760.279,    9308.718,
   36654.092,   45969.918,    9315.826,
   48121.997,   57428.798,    9306.801,
   59578.248,   63157.728,    3579.480,
   65306.616,   74627.532,    9320.917,
   78731.328,   86105.823,    7374.495,
Is_True,          73.3162%,
Analysis,STARLINK-1451 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5821.952,    5821.952,
    7978.601,   17288.535,    9309.934,
   19447.349,   28767.919,    9320.570,
   36647.679,   45952.739,    9305.059,
   48103.277,   57418.830,    9315.553,
   59567.929,   63155.901,    3587.972,
   65305.277,   73697.505,    8392.228,
   77614.126,   86089.651,    8475.524,
Is_True,          73.5287%,
Analysis,STARLINK-1451 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    5836.573,    5836.573,
   13720.582,   17292.897,    3572.315,
   19447.639,   28752.365,    9304.726,
   30907.405,   34485.395,    3577.990,
   36640.643,   45960.893,    9320.250,
   48118.195,   51699.170,    3580.976,
   59572.735,   63155.078,    3582.342,
   65299.358,   74619.163,    9319.805,
   76759.426,   86093.192,    9333.765,
Is_True,          66.4685%,
Analysis,STARLINK-1451 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    5846.276,    5846.276,
    8003.931,   17314.313,    9310.382,
   19470.042,   28759.519,    9289.477,
   30914.608,   34493.552,    3578.945,
   36652.058,   45971.798,    9319.740,
   48127.615,   57444.780,    9317.165,
   59594.873,   63177.052,    3582.178,
   65322.345,   74624.004,    9301.660,
   76770.410,   86102.805,    9332.394,
Is_True,          79.7202%,
Analysis,STARLINK-1451 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5832.559,    5832.559,
    7985.075,   17300.866,    9315.791,
   19460.169,   28776.956,    9316.787,
   30934.395,   34512.351,    3577.956,
   36667.944,   45971.261,    9303.316,
   48118.105,   57427.061,    9308.955,
   59581.072,   63166.786,    3585.714,
   65318.839,   74643.638,    9324.799,
   76788.982,   86111.458,    9322.475,
Is_True,          79.7319%,
Analysis,STARLINK-1368 - STARLINK-1378,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-1103,
       Rise,         Set, Duration (s),
   65633.329,   74959.503,    9326.174,
Is_True,          10.7942%,
Analysis,STARLINK-1368 - STARLINK-3053,
       Rise,         Set, Duration (s),
       0.000,    9712.330,    9712.330,
   15374.712,   33619.011,   18244.300,
   36130.995,   46669.024,   10538.029,
   60768.922,   71081.065,   10312.143,
   75618.924,   80981.094,    5362.171,
   83268.922,   86400.000,    3131.078,
Is_True,          66.3195%,
Analysis,STARLINK-1368 - STARLINK-1245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
       0.000,    7192.078,    7192.078,
   12611.537,   26369.709,   13758.172,
   36236.632,   40038.461,    3801.829,
   49286.437,   53088.561,    3802.124,
   56936.632,   64338.561,    7401.929,
   68640.058,   73254.086,    4614.028,
   77945.915,   86400.000,    8454.085,
Is_True,          56.7410%,
Analysis,STARLINK-1368 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    5899.110,    5899.110,
    8150.951,   16273.272,    8122.321,
   23724.140,   26668.463,    2944.323,
   34746.512,   42290.038,    7543.525,
   44552.963,   52675.244,    8122.282,
   54933.521,   63050.503,    8116.982,
   70514.858,   73451.219,    2936.361,
   80932.277,   86400.000,    5467.723,
Is_True,          56.8896%,
Analysis,STARLINK-1368 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5896.022,    5896.022,
    8157.973,   16289.615,    8131.642,
   23743.622,   26679.832,    2936.209,
   34168.918,   42278.549,    8109.631,
   44544.913,   52673.634,    8128.721,
   54942.636,   63066.620,    8123.984,
   70526.726,   73457.922,    2931.196,
   80926.036,   86400.000,    5473.964,
Is_True,          57.5595%,
Analysis,STARLINK-1368 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    5886.018,    5886.018,
   13347.559,   16289.479,    2941.920,
   23752.246,   26687.048,    2934.802,
   34149.633,   42276.970,    8127.337,
   44539.933,   51886.187,    7346.254,
   55882.462,   63066.392,    7183.929,
   70535.601,   73460.653,    2925.052,
   80931.044,   86400.000,    5468.956,
Is_True,          49.5536%,
Analysis,STARLINK-1368 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    5885.271,    5885.271,
    8137.816,   16294.549,    8156.733,
   23752.066,   26687.313,    2935.247,
   34122.774,   42264.810,    8142.036,
   44522.979,   52672.393,    8149.415,
   54932.582,   63077.003,    8144.421,
   70532.576,   73449.959,    2917.383,
   80908.217,   86400.000,    5491.783,
Is_True,          57.6647%,
Analysis,STARLINK-1368 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5890.982,    5890.982,
    8137.828,   16270.797,    8132.969,
   23728.109,   26677.616,    2949.507,
   34138.682,   42287.624,    8148.941,
   44547.157,   52659.124,    8111.967,
   54918.468,   63054.405,    8135.937,
   70520.386,   73460.404,    2940.018,
   80929.411,   86400.000,    5470.589,
Is_True,          57.6168%,
Analysis,STARLINK-1378 - STARLINK-1103,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - STARLINK-3053,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - STARLINK-1245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1378 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1103 - STARLINK-3053,
       Rise,         Set, Duration (s),
       0.000,    7181.080,    7181.080,
    7387.666,   20569.015,   13181.349,
   21618.904,   28799.522,    7180.618,
   30618.058,   42731.506,   12113.448,
   47250.458,   57131.085,    9880.627,
   58125.150,   62081.538,    3956.388,
   64800.478,   71531.505,    6731.028,
   74268.908,   86400.000,   12131.092,
Is_True,          83.7449%,
Analysis,STARLINK-1103 - STARLINK-1245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1103 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
       0.000,      76.451,      76.451,
   10807.924,   16188.464,    5380.540,
   25436.435,   53542.089,   28105.654,
   68636.437,   82093.345,   13456.909,
Is_True,          54.4208%,
Analysis,STARLINK-1103 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1103 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1103 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1773.319,    1773.319,
    3856.049,   12896.467,    9040.418,
   14981.244,   24021.847,    9040.603,
   26119.171,   29591.381,    3472.210,
   37278.032,   46301.531,    9023.499,
   48422.763,   57422.798,    9000.035,
   59545.612,   62983.026,    3437.414,
   65109.853,   74116.194,    9006.342,
   78644.309,   85257.265,    6612.956,
Is_True,          69.9153%,
Analysis,STARLINK-1103 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    1755.778,    1755.778,
    3843.679,   12886.616,    9042.937,
   14985.877,   24026.876,    9040.999,
   26130.230,   29599.125,    3468.895,
   37270.756,   46283.592,    9012.837,
   48408.656,   57414.169,    9005.513,
   59548.241,   62982.656,    3434.415,
   65119.399,   73675.154,    8555.755,
   77628.492,   85242.073,    7613.581,
Is_True,          70.5217%,
Analysis,STARLINK-1103 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    1759.989,    1759.989,
    3842.856,    7334.538,    3491.682,
   14987.986,   24020.708,    9032.722,
   26128.361,   35151.314,    9022.953,
   37269.143,   46291.588,    9022.445,
   48412.994,   51861.271,    3448.277,
   59549.139,   62982.099,    3432.960,
   65116.786,   74109.317,    8992.530,
   76253.802,   85244.243,    8990.441,
Is_True,          66.1968%,
Analysis,STARLINK-1103 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    1772.103,    1772.103,
    3844.292,   12914.233,    9069.941,
   14999.823,   24040.280,    9040.457,
   26136.844,   35156.957,    9020.113,
   37263.063,   46301.333,    9038.270,
   48415.263,   57439.673,    9024.410,
   59564.002,   63004.199,    3440.197,
   65133.367,   74112.863,    8979.496,
   76249.521,   85252.932,    9003.411,
Is_True,          79.1532%,
Analysis,STARLINK-1103 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    1776.665,    1776.665,
    3852.743,   12891.701,    9038.958,
   14977.452,   24037.852,    9060.400,
   26132.169,   35177.917,    9045.748,
   37284.193,   46301.698,    9017.505,
   48416.044,   57420.173,    9004.129,
   59544.225,   62991.928,    3447.704,
   65119.086,   74132.598,    9013.512,
   76267.904,   85263.773,    8995.869,
Is_True,          79.1672%,
Analysis,STARLINK-3053 - STARLINK-1245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3053 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3053 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3053 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3053 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3053 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   61199.993,   61199.993,
   61200.022,   86400.000,   25199.978,
Is_True,         100.0000%,
Analysis,STARLINK-3053 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3053 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3053 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1245 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1245 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1245 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1245 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1245 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1245 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1245 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1245 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,FALCON 9 DEB9 - STARLINK-1258,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,FALCON 9 DEB9 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,FALCON 9 DEB9 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,FALCON 9 DEB9 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,FALCON 9 DEB9 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,FALCON 9 DEB9 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,FALCON 9 DEB9 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1258 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1258 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1336 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1336 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1336 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1336 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1336 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,IOAG-Equatorial - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,IOAG-Equatorial - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    7486.175,    7486.175,
   16153.349,   50684.688,   34531.340,
   59348.816,   86400.000,   27051.184,
Is_True,          79.9406%,
Analysis,IOAG-Equatorial - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   24408.607,   24408.607,
   28342.289,   67608.428,   39266.139,
   71540.737,   86400.000,   14859.263,
Is_True,          90.8958%,
Analysis,IOAG-Equatorial - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,IOAG-North1 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    4997.331,    4997.331,
    7726.624,   26596.467,   18869.843,
   29325.759,   48195.602,   18869.842,
   50924.894,   69794.737,   18869.843,
   72524.030,   86400.000,   13875.970,
Is_True,          87.3644%,
Analysis,IOAG-North1 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   27003.755,   27003.755,
   29874.492,   70201.950,   40327.458,
   73072.658,   86400.000,   13327.342,
Is_True,          93.3548%,
Analysis,IOAG-North1 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   18254.545,   18254.545,
   24682.320,   61451.690,   36769.371,
   67880.312,   86400.000,   18519.688,
Is_True,          85.1199%,
Analysis,IOAG-North2 - IOAG-South1,
       Rise,         Set, Duration (s),
    3083.324,   39853.118,   36769.794,
   46281.316,   83050.263,   36768.947,
Is_True,          85.1143%,
Analysis,IOAG-North2 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5404.658,    5404.658,
    8275.410,   48602.853,   40327.443,
   51473.575,   86400.000,   34926.425,
Is_True,          93.3548%,
Analysis,IOAG-South1 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    4997.331,    4997.331,
    7726.624,   26596.467,   18869.843,
   29325.759,   48195.602,   18869.842,
   50924.894,   69794.737,   18869.843,
   72524.030,   86400.000,   13875.970,
Is_True,          87.3644%,
