
SOAP Analysis Report Output for starlink_20_sats_28.orb,
Generated: Mon Jan 09 13:32:02 2023,
       Rise,         Set, Duration (s),
       0.000,    7199.969,    7199.969,
    7650.031,   17887.500,   10237.469,
   19406.277,   86400.000,   66993.723,
Is_True,          97.7212%,
Analysis,STARLINK-3630 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3630 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   28350.000,   28350.000,
   29250.000,   49935.412,   20685.411,
   50513.053,   86400.000,   35886.947,
Is_True,          98.2898%,
Analysis,STARLINK-3630 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1147 - STARLINK-1437,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1147 - STARLINK-3131,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1147 - STARLINK-3531,
       Rise,         Set, Duration (s),
       0.000,    2460.099,    2460.099,
    3723.734,   17007.907,   13284.172,
   26437.514,   29210.929,    2773.416,
   36134.708,   42169.029,    6034.321,
   46239.066,   51376.657,    5137.590,
   67505.961,   78168.974,   10663.013,
   80888.448,   86400.000,    5511.552,
Is_True,          53.0835%,
Analysis,STARLINK-1147 - STARLINK-3136,
       Rise,         Set, Duration (s),
   11306.251,   35548.026,   24241.775,
   50879.942,   73320.804,   22440.863,
   85051.180,   86400.000,    1348.820,
Is_True,          55.5920%,
Analysis,STARLINK-1147 - STARLINK-1814,
       Rise,         Set, Duration (s),
       0.000,    1533.787,    1533.787,
    5664.527,   11316.714,    5652.187,
   14780.468,   20435.735,    5655.266,
   22772.390,   30214.023,    7441.632,
   33677.435,   40123.472,    6446.037,
   43587.416,   59021.317,   15433.900,
   62485.558,   69927.152,    7441.594,
   72269.757,   79836.614,    7566.856,
   83301.042,   86400.000,    3098.958,
Is_True,          69.7572%,
Analysis,STARLINK-1147 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    2696.506,    2696.506,
    4940.689,   13308.742,    8368.053,
   15554.093,   23942.533,    8388.440,
   31516.934,   34593.771,    3076.838,
   36840.219,   45226.123,    8385.904,
   47466.618,   55838.652,    8372.034,
   63393.504,   66469.760,    3076.256,
   74889.654,   77122.518,    2232.865,
   84686.593,   86400.000,    1713.407,
Is_True,          53.5999%,
Analysis,STARLINK-1147 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2687.203,    2687.203,
    4932.034,   13327.517,    8395.484,
   15578.840,   23966.128,    8387.287,
   26214.626,   34594.924,    8380.298,
   36839.940,   45216.716,    8376.776,
   47457.105,   55853.587,    8396.482,
   63423.193,   66495.215,    3072.021,
   74056.679,   77126.969,    3070.290,
   84680.536,   86400.000,    1719.464,
Is_True,          60.7469%,
Analysis,STARLINK-1147 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2703.247,    2703.247,
    4953.488,   13330.482,    8376.994,
   15577.189,   23951.265,    8374.076,
   26193.670,   34589.979,    8396.309,
   36839.576,   45230.184,    8390.609,
   47477.247,   55860.499,    8383.251,
   63414.269,   66483.337,    3069.069,
   75459.418,   77118.147,    1658.729,
   84687.506,   86400.000,    1712.494,
Is_True,          59.1028%,
Analysis,STARLINK-1147 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2700.799,    2700.799,
    4944.716,   13313.140,    8368.424,
   15559.383,   23957.341,    8397.958,
   26201.502,   34598.828,    8397.326,
   36841.854,   45229.020,    8387.166,
   47469.507,   55841.143,    8371.636,
   63405.065,   66486.638,    3081.573,
   74049.078,   77129.419,    3080.341,
   84687.336,   86400.000,    1712.664,
Is_True,          60.7614%,
Analysis,STARLINK-1147 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2694.541,    2694.541,
    4940.974,   13335.142,    8394.168,
   15580.250,   23964.296,    8384.047,
   26206.350,   34576.499,    8370.149,
   36820.663,   45221.439,    8400.776,
   47463.659,   55863.662,    8400.003,
   63422.366,   66494.762,    3072.396,
   74033.202,   77106.864,    3073.661,
   84669.757,   86400.000,    1730.243,
Is_True,          60.7870%,
Analysis,STARLINK-1437 - STARLINK-3131,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1437 - STARLINK-3531,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1437 - STARLINK-3136,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1437 - STARLINK-1814,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1437 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1437 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1437 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1437 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1437 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3131 - STARLINK-3531,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3131 - STARLINK-3136,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3131 - STARLINK-1814,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3131 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3131 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3131 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3131 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3131 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3531 - STARLINK-3136,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3531 - STARLINK-1814,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3531 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    1912.500,   50090.625,   48178.125,
   50850.220,   69524.780,   18674.561,
   72001.099,   86400.000,   14398.901,
Is_True,          94.0412%,
Analysis,STARLINK-3531 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3531 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   28799.780,   28799.780,
   28800.000,   86400.000,   57600.000,
Is_True,          99.9997%,
Analysis,STARLINK-3531 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   52875.000,   52875.000,
   54000.000,   86400.000,   32400.000,
Is_True,          98.6979%,
Analysis,STARLINK-3531 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   32167.969,   32167.969,
   32850.000,   86400.000,   53550.000,
Is_True,          99.2106%,
Analysis,STARLINK-3136 - STARLINK-1814,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3136 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3136 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   14399.210,   14399.210,
   14400.888,   57598.508,   43197.620,
   57600.176,   86400.000,   28799.824,
Is_True,          99.9961%,
Analysis,STARLINK-3136 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3136 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3136 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1814 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    7199.108,    7199.108,
    7206.806,   86400.000,   79193.194,
Is_True,          99.9911%,
Analysis,STARLINK-1814 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1814 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1814 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1814 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,IOAG-Equatorial - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    7729.391,    7729.391,
   11264.697,   50928.072,   39663.375,
   54462.222,   86400.000,   31937.778,
Is_True,          91.8178%,
Analysis,IOAG-Equatorial - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,IOAG-Equatorial - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,IOAG-Equatorial - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   13459.273,   13459.273,
   19561.904,   28547.505,    8985.601,
   30144.610,   56654.738,   26510.128,
   62754.006,   71745.593,    8991.587,
   73344.811,   86400.000,   13055.189,
Is_True,          82.1780%,
Analysis,IOAG-North1 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6534.977,    6534.977,
    9264.269,   28134.112,   18869.842,
   30863.404,   49733.247,   18869.843,
   52462.540,   71332.382,   18869.842,
   74061.675,   86400.000,   12338.325,
Is_True,          87.3644%,
Analysis,IOAG-North1 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    5498.053,    5498.053,
    8548.663,   48696.200,   40147.537,
   51746.865,   86400.000,   34653.135,
Is_True,          92.9383%,
Analysis,IOAG-North1 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   32077.856,   32077.856,
   34854.506,   75276.094,   40421.588,
   78051.845,   86400.000,    8348.155,
Is_True,          93.5736%,
Analysis,IOAG-North2 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   10478.737,   10478.737,
   13255.836,   53676.975,   40421.139,
   56453.176,   86400.000,   29946.824,
Is_True,          93.5726%,
Analysis,IOAG-North2 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   27097.127,   27097.127,
   30147.764,   70295.274,   40147.510,
   73345.965,   86400.000,   13054.035,
Is_True,          92.9383%,
Analysis,IOAG-South1 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6534.977,    6534.977,
    9264.269,   28134.112,   18869.842,
   30863.404,   49733.247,   18869.843,
   52462.540,   71332.382,   18869.842,
   74061.675,   86400.000,   12338.325,
Is_True,          87.3644%,
